Time_ms,ax,ay,az
1772930401949.4912,-0.0109,-0.6546,-0.7106
1772930401949.4912,-0.0104,-0.6535,-0.711
1772930401949.4912,-0.0122,-0.6542,-0.7113
1772930401949.4912,-0.0113,-0.6549,-0.7103
1772930401949.4912,-0.0136,-0.6553,-0.7096
1772930401964.8604,-0.0113,-0.652,-0.7097
1772930401964.8604,-0.0123,-0.6542,-0.7103
1772930401964.8604,-0.0127,-0.6559,-0.7076
1772930401964.8604,-0.0122,-0.6572,-0.7061
1772930401964.8604,-0.0126,-0.66,-0.7085
1772930401964.8604,-0.0135,-0.6581,-0.7102
1772930401964.8604,-0.0121,-0.6605,-0.7096
1772930401964.8604,-0.0141,-0.6632,-0.7081
1772930401981.0344,-0.0135,-0.6629,-0.7078
1772930401981.0344,-0.0135,-0.6629,-0.7115
1772930401981.0344,-0.0102,-0.6654,-0.7132
1772930401981.0344,-0.0126,-0.6667,-0.7102
1772930401981.0344,-0.0141,-0.6645,-0.7117
1772930401981.0344,-0.0124,-0.6648,-0.7102
1772930401981.0344,-0.0123,-0.6648,-0.7148
1772930401996.6418,-0.0123,-0.6659,-0.7161
1772930401996.6418,-0.0128,-0.6675,-0.7114
1772930401996.6418,-0.0148,-0.6683,-0.7138
1772930401996.6418,-0.0152,-0.6669,-0.7165
1772930401996.6418,-0.0168,-0.6678,-0.717
1772930401996.6418,-0.0184,-0.6667,-0.72
1772930401996.6418,-0.0174,-0.668,-0.7211
1772930401996.6418,-0.0183,-0.6684,-0.7193
1772930402012.213,-0.0192,-0.6695,-0.7236
1772930402012.213,-0.0218,-0.669,-0.7236
1772930402012.213,-0.0198,-0.6765,-0.725
1772930402012.213,-0.0195,-0.677,-0.7238
1772930402012.213,-0.0176,-0.6747,-0.7279
1772930402027.758,-0.0148,-0.6715,-0.7283
1772930402027.758,-0.0126,-0.6686,-0.7293
1772930402027.758,-0.016,-0.6701,-0.7324
1772930402027.758,-0.0146,-0.6668,-0.7304
1772930402027.758,-0.0134,-0.6705,-0.7283
1772930402027.758,-0.0116,-0.6726,-0.7277
1772930402027.758,-0.0123,-0.672,-0.7272
1772930402027.758,-0.0089,-0.6762,-0.7241
1772930402043.461,-0.0063,-0.6797,-0.7178
1772930402043.461,-0.0072,-0.6805,-0.7155
1772930402043.461,-0.0076,-0.6791,-0.7134
1772930402043.461,-0.0056,-0.6791,-0.7121
1772930402043.461,-0.004,-0.6792,-0.7079
1772930402043.461,-0.0063,-0.6762,-0.711
1772930402043.461,-0.0079,-0.6753,-0.7113
1772930402059.5527,-0.0108,-0.6755,-0.7144
1772930402059.5527,-0.0148,-0.6742,-0.7144
1772930402059.5527,-0.0155,-0.6739,-0.7169
1772930402059.5527,-0.0162,-0.6726,-0.7153
1772930402059.5527,-0.0159,-0.6721,-0.7169
1772930402059.5527,-0.0182,-0.6728,-0.718
1772930402059.5527,-0.0175,-0.6713,-0.7189
1772930402059.5527,-0.017,-0.6701,-0.7208
1772930402074.822,-0.0164,-0.6683,-0.7248
1772930402074.822,-0.0164,-0.6684,-0.7225
1772930402074.822,-0.0173,-0.6681,-0.725
1772930402074.822,-0.0158,-0.6687,-0.7255
1772930402074.822,-0.0143,-0.669,-0.7248
1772930402074.822,-0.0131,-0.6688,-0.7213
1772930402074.822,-0.0112,-0.6698,-0.7183
1772930402074.822,-0.0073,-0.6717,-0.7175
1772930402089.9822,-0.0041,-0.6699,-0.7144
1772930402089.9822,-0.0043,-0.6725,-0.7159
1772930402089.9822,-0.0048,-0.6715,-0.7114
1772930402089.9822,-0.0035,-0.6715,-0.7119
1772930402089.9822,-0.0056,-0.671,-0.7113
1772930402104.8093,-0.0051,-0.6683,-0.7125
1772930402104.8093,-0.0056,-0.6707,-0.7108
1772930402104.8093,-0.0047,-0.6703,-0.7124
1772930402104.8093,-0.004,-0.6693,-0.713
1772930402104.8093,-0.0068,-0.6708,-0.7102
1772930402104.8093,-0.0063,-0.6716,-0.7127
1772930402104.8093,-0.0065,-0.6701,-0.7132
1772930402104.8093,-0.0093,-0.6711,-0.713
1772930402120.0015,-0.006,-0.67,-0.7167
1772930402120.0015,-0.009,-0.6687,-0.7111
1772930402120.0015,-0.0063,-0.67,-0.7183
1772930402120.0015,-0.0085,-0.6678,-0.7166
1772930402120.0015,-0.0076,-0.667,-0.7147
1772930402120.0015,-0.0103,-0.6685,-0.7146
1772930402120.0015,-0.0087,-0.6681,-0.7143
1772930402134.835,-0.0088,-0.6699,-0.7146
1772930402134.835,-0.0082,-0.6681,-0.7142
1772930402134.835,-0.0086,-0.6665,-0.7139
1772930402134.835,-0.0104,-0.6679,-0.7153
1772930402134.835,-0.0101,-0.6681,-0.7152
1772930402149.5237,-0.0103,-0.6658,-0.7147
1772930402149.5237,-0.0107,-0.6672,-0.7143
1772930402149.5237,-0.0111,-0.6684,-0.7185
1772930402149.5237,-0.0117,-0.667,-0.7139
1772930402149.5237,-0.0112,-0.6681,-0.7126
1772930402149.5237,-0.0111,-0.6695,-0.7141
1772930402149.5237,-0.0134,-0.6699,-0.7133
1772930402149.5237,-0.0106,-0.6711,-0.7135
1772930402164.651,-0.0104,-0.6687,-0.71
1772930402164.651,-0.0082,-0.6683,-0.7119
1772930402164.651,-0.0076,-0.6719,-0.7117
1772930402164.651,-0.0079,-0.6701,-0.7099
1772930402164.651,-0.0072,-0.6687,-0.7117
1772930402164.651,-0.0052,-0.671,-0.7099
1772930402164.651,-0.0084,-0.6705,-0.7123
1772930402164.651,-0.0074,-0.6701,-0.7132
1772930402180.215,-0.0048,-0.6739,-0.7115
1772930402180.215,-0.0106,-0.6714,-0.7133
1772930402180.215,-0.0073,-0.6731,-0.7099
1772930402180.215,-0.009,-0.6727,-0.7088
1772930402180.215,-0.0071,-0.6739,-0.7112
1772930402180.215,-0.0068,-0.674,-0.7078
1772930402180.215,-0.0065,-0.6745,-0.7115
1772930402195.4092,-0.003,-0.6742,-0.7099
1772930402195.4092,-0.0046,-0.6706,-0.7062
1772930402195.4092,-0.0049,-0.6744,-0.7051
1772930402195.4092,-0.0057,-0.6728,-0.7109
1772930402195.4092,-0.0057,-0.6751,-0.7091
1772930402195.4092,-0.0051,-0.6744,-0.708
1772930402211.0286,-0.0057,-0.6745,-0.708
1772930402211.0286,-0.0065,-0.6748,-0.7097
1772930402211.0286,-0.0057,-0.6703,-0.7122
1772930402211.0286,-0.0069,-0.6684,-0.7138
1772930402211.0286,-0.0059,-0.669,-0.7121
1772930402211.0286,-0.0077,-0.6688,-0.7105
1772930402211.0286,-0.0076,-0.668,-0.7109
1772930402227.1042,-0.0063,-0.6667,-0.7111
1772930402227.1042,-0.0079,-0.6689,-0.7094
1772930402227.1042,-0.0093,-0.67,-0.7113
1772930402227.1042,-0.0084,-0.669,-0.7113
1772930402227.1042,-0.0087,-0.67,-0.7092
1772930402227.1042,-0.0081,-0.6697,-0.7092
1772930402227.1042,-0.0084,-0.6712,-0.7084
1772930402227.1042,-0.0093,-0.6715,-0.7114
1772930402243.6167,-0.0088,-0.6736,-0.7094
1772930402243.6167,-0.0089,-0.6744,-0.7093
1772930402243.6167,-0.0084,-0.6778,-0.7076
1772930402243.6167,-0.0089,-0.6763,-0.7116
1772930402243.6167,-0.006,-0.675,-0.7105
1772930402243.6167,-0.0072,-0.6805,-0.7131
1772930402243.6167,-0.0068,-0.6797,-0.7136
1772930402243.6167,-0.0081,-0.6778,-0.7108
1772930402259.6836,-0.0059,-0.68,-0.714
1772930402259.6836,-0.0087,-0.6762,-0.7144
1772930402259.6836,-0.0074,-0.6781,-0.7142
1772930402259.6836,-0.0083,-0.6794,-0.7163
1772930402259.6836,-0.0071,-0.6773,-0.7159
1772930402259.6836,-0.0095,-0.6768,-0.7137
1772930402259.6836,-0.0063,-0.6761,-0.7158
1772930402274.855,-0.0099,-0.676,-0.7149
1772930402274.855,-0.0111,-0.6756,-0.7167
1772930402274.855,-0.0101,-0.6751,-0.7161
1772930402274.855,-0.0095,-0.6748,-0.7172
1772930402274.855,-0.0121,-0.6741,-0.7171
1772930402274.855,-0.0091,-0.6736,-0.7158
1772930402274.855,-0.0113,-0.6742,-0.7181
1772930402274.855,-0.0095,-0.674,-0.7164
1772930402290.7974,-0.0121,-0.6725,-0.716
1772930402290.7974,-0.0116,-0.6743,-0.7177
1772930402290.7974,-0.0107,-0.6751,-0.7156
1772930402290.7974,-0.0102,-0.6751,-0.7139
1772930402290.7974,-0.0133,-0.6748,-0.7133
1772930402290.7974,-0.0121,-0.675,-0.7127
1772930402290.7974,-0.0138,-0.675,-0.7136
1772930402290.7974,-0.0095,-0.6761,-0.7094
1772930402305.9277,-0.011,-0.6759,-0.7066
1772930402305.9277,-0.0116,-0.6778,-0.7096
1772930402305.9277,-0.0116,-0.6789,-0.711
1772930402305.9277,-0.0108,-0.6808,-0.7086
1772930402305.9277,-0.0109,-0.683,-0.7051
1772930402321.727,-0.0099,-0.6833,-0.7086
1772930402321.727,-0.0089,-0.6853,-0.7078
1772930402321.727,-0.011,-0.6849,-0.7085
1772930402321.727,-0.0112,-0.6842,-0.7103
1772930402321.727,-0.0101,-0.6809,-0.7094
1772930402321.727,-0.0085,-0.683,-0.7082
1772930402321.727,-0.0121,-0.6829,-0.7079
1772930402337.9827,-0.0112,-0.6814,-0.7085
1772930402337.9827,-0.007,-0.6814,-0.7064
1772930402337.9827,-0.0064,-0.6812,-0.7078
1772930402337.9827,-0.0077,-0.6787,-0.7027
1772930402337.9827,-0.0084,-0.6791,-0.705
1772930402337.9827,-0.0064,-0.6795,-0.7037
1772930402337.9827,-0.0068,-0.6795,-0.7052
1772930402337.9827,-0.0066,-0.6795,-0.7041
1772930402353.592,-0.0065,-0.6791,-0.7049
1772930402353.592,-0.0053,-0.679,-0.7033
1772930402353.592,-0.0069,-0.6792,-0.7064
1772930402353.592,-0.0071,-0.6808,-0.7053
1772930402353.592,-0.0048,-0.6802,-0.7044
1772930402353.592,-0.0075,-0.681,-0.7047
1772930402353.592,-0.0065,-0.6782,-0.7055
1772930402353.592,-0.0081,-0.678,-0.7053
1772930402369.2927,-0.0082,-0.674,-0.7101
1772930402369.2927,-0.0095,-0.6761,-0.7049
1772930402369.2927,-0.0091,-0.6761,-0.7074
1772930402369.2927,-0.0087,-0.6745,-0.7064
1772930402369.2927,-0.007,-0.6726,-0.7094
1772930402369.2927,-0.0073,-0.6726,-0.7053
1772930402369.2927,-0.0079,-0.6727,-0.7095
1772930402369.2927,-0.008,-0.6714,-0.7061
1772930402384.8381,-0.007,-0.6684,-0.707
1772930402384.8381,-0.0068,-0.6668,-0.7082
1772930402384.8381,-0.0068,-0.666,-0.7057
1772930402384.8381,-0.0073,-0.6679,-0.7087
1772930402384.8381,-0.0083,-0.6684,-0.7083
1772930402384.8381,-0.007,-0.6679,-0.7075
1772930402384.8381,-0.0065,-0.6678,-0.7067
1772930402400.4692,-0.0092,-0.6719,-0.7071
1772930402400.4692,-0.0082,-0.6701,-0.7084
1772930402400.4692,-0.0074,-0.6705,-0.7125
1772930402400.4692,-0.0096,-0.6702,-0.7102
1772930402400.4692,-0.0098,-0.6722,-0.7092
1772930402416.324,-0.0099,-0.6752,-0.7083
1772930402416.324,-0.0087,-0.6738,-0.7099
1772930402416.324,-0.0088,-0.6736,-0.7082
1772930402416.324,-0.0085,-0.6732,-0.7092
1772930402416.324,-0.0121,-0.6772,-0.71
1772930402416.324,-0.0097,-0.6753,-0.7107
1772930402416.324,-0.0108,-0.6751,-0.7109
1772930402416.324,-0.0111,-0.6784,-0.7109
1772930402431.9011,-0.0111,-0.6768,-0.7103
1772930402431.9011,-0.0109,-0.6787,-0.7114
1772930402431.9011,-0.0102,-0.6792,-0.7091
1772930402431.9011,-0.0091,-0.6784,-0.7092
1772930402431.9011,-0.0065,-0.6791,-0.7086
1772930402431.9011,-0.0068,-0.6787,-0.7075
1772930402431.9011,-0.0042,-0.6814,-0.7095
1772930402431.9011,-0.0037,-0.6823,-0.7054
1772930402447.9553,-0.004,-0.68,-0.7052
1772930402447.9553,-0.0026,-0.6812,-0.7069
1772930402447.9553,-0.0021,-0.6825,-0.7063
1772930402447.9553,-0.0002,-0.6828,-0.7059
1772930402447.9553,-0.001,-0.68,-0.7075
1772930402447.9553,-0.0018,-0.6828,-0.7089
1772930402447.9553,-0.0035,-0.6846,-0.7082
1772930402463.1052,-0.0032,-0.6812,-0.7094
1772930402463.1052,-0.0045,-0.6805,-0.7103
1772930402463.1052,-0.0083,-0.6791,-0.712
1772930402463.1052,-0.0081,-0.6809,-0.7124
1772930402463.1052,-0.0081,-0.6794,-0.7124
1772930402463.1052,-0.0102,-0.6795,-0.7105
1772930402463.1052,-0.0115,-0.6817,-0.7124
1772930402463.1052,-0.0094,-0.6802,-0.7127
1772930402479.272,-0.0106,-0.6813,-0.7129
1772930402479.272,-0.0101,-0.6798,-0.7112
1772930402479.272,-0.0084,-0.6809,-0.7108
1772930402479.272,-0.0094,-0.6802,-0.713
1772930402479.272,-0.011,-0.68,-0.7118
1772930402479.272,-0.0086,-0.6787,-0.7133
1772930402479.272,-0.0079,-0.6802,-0.7081
1772930402479.272,-0.0072,-0.6788,-0.7113
1772930402494.8877,-0.0059,-0.6795,-0.7105
1772930402494.8877,-0.0088,-0.6804,-0.7072
1772930402494.8877,-0.0059,-0.6822,-0.7077
1772930402494.8877,-0.0065,-0.6792,-0.708
1772930402494.8877,-0.0065,-0.6769,-0.7087
1772930402509.94,-0.0051,-0.6802,-0.7059
1772930402509.94,-0.0032,-0.6803,-0.7035
1772930402509.94,-0.0047,-0.6809,-0.7036
1772930402509.94,-0.0052,-0.6814,-0.7032
1772930402509.94,-0.0026,-0.6827,-0.7029
1772930402509.94,-0.0032,-0.6828,-0.7019
1772930402509.94,-0.0027,-0.6839,-0.6995
1772930402509.94,-0.0024,-0.6825,-0.7019
1772930402526.027,-0.0024,-0.6828,-0.7008
1772930402526.027,-0.0042,-0.6807,-0.7038
1772930402526.027,0.0007,-0.6821,-0.7013
1772930402526.027,-0.0009,-0.6781,-0.7006
1772930402526.027,-0.0041,-0.6781,-0.6999
1772930402526.027,-0.0046,-0.6783,-0.6995
1772930402526.027,-0.005,-0.6798,-0.7026
1772930402541.597,-0.003,-0.6805,-0.7038
1772930402541.597,-0.0034,-0.6781,-0.7022
1772930402541.597,-0.0052,-0.6772,-0.7015
1772930402541.597,-0.0046,-0.6795,-0.6999
1772930402541.597,-0.0048,-0.6785,-0.7008
1772930402541.597,-0.0077,-0.6772,-0.6991
1772930402541.597,-0.0043,-0.6788,-0.7025
1772930402541.597,-0.0059,-0.678,-0.7027
1772930402557.7483,-0.0063,-0.6809,-0.7019
1772930402557.7483,-0.0074,-0.6776,-0.7037
1772930402557.7483,-0.0081,-0.6786,-0.7046
1772930402557.7483,-0.0065,-0.6799,-0.7038
1772930402557.7483,-0.0045,-0.681,-0.7062
1772930402557.7483,-0.0059,-0.6784,-0.7059
1772930402557.7483,-0.0055,-0.6797,-0.7053
1772930402557.7483,-0.0045,-0.6825,-0.7092
1772930402573.3218,-0.0052,-0.6818,-0.7076
1772930402573.3218,-0.0069,-0.6816,-0.7071
1772930402573.3218,-0.0072,-0.6842,-0.7086
1772930402573.3218,-0.0054,-0.685,-0.7049
1772930402573.3218,-0.0041,-0.6858,-0.7085
1772930402589.402,-0.003,-0.6876,-0.7068
1772930402589.402,-0.0024,-0.6845,-0.7066
1772930402589.402,-0.001,-0.6852,-0.7067
1772930402589.402,0.0001,-0.6854,-0.7041
1772930402589.402,0.0003,-0.6848,-0.7049
1772930402589.402,0.0022,-0.6891,-0.6995
1772930402589.402,0.0032,-0.6974,-0.6874
1772930402589.402,0.0054,-0.6975,-0.682
1772930402604.972,0.0081,-0.7,-0.678
1772930402604.972,0.0061,-0.6944,-0.6789
1772930402604.972,0.0043,-0.6911,-0.6815
1772930402604.972,-0.0023,-0.6845,-0.6849
1772930402604.972,-0.0088,-0.6797,-0.6822
1772930402604.972,-0.0123,-0.6764,-0.6869
1772930402604.972,-0.0106,-0.6712,-0.6886
1772930402621.578,-0.0132,-0.6687,-0.7014
1772930402621.578,-0.017,-0.6621,-0.7069
1772930402621.578,-0.0237,-0.6615,-0.7157
1772930402621.578,-0.0257,-0.6616,-0.7182
1772930402621.578,-0.0309,-0.6628,-0.7228
1772930402621.578,-0.0289,-0.6686,-0.7297
1772930402621.578,-0.0295,-0.6731,-0.7357
1772930402621.578,-0.0258,-0.6756,-0.7372
1772930402636.661,-0.0176,-0.6808,-0.7348
1772930402636.661,-0.0118,-0.6809,-0.7304
1772930402636.661,-0.0024,-0.682,-0.7304
1772930402636.661,0.0003,-0.683,-0.7232
1772930402636.661,0.0077,-0.6772,-0.7231
1772930402636.661,0.0135,-0.6728,-0.7193
1772930402636.661,0.0154,-0.6677,-0.7167
1772930402636.661,0.0167,-0.6661,-0.7167
1772930402651.8945,0.013,-0.6682,-0.7102
1772930402651.8945,0.0148,-0.6737,-0.7024
1772930402651.8945,0.0157,-0.6747,-0.6996
1772930402651.8945,0.0196,-0.6803,-0.6908
1772930402651.8945,0.0221,-0.6863,-0.6865
1772930402651.8945,0.0238,-0.6858,-0.6847
1772930402651.8945,0.0217,-0.686,-0.6773
1772930402651.8945,0.0187,-0.6881,-0.6727
1772930402667.9614,0.0174,-0.6879,-0.6723
1772930402667.9614,0.0117,-0.6857,-0.6721
1772930402667.9614,0.0057,-0.6881,-0.6742
1772930402667.9614,0.0048,-0.6893,-0.6761
1772930402667.9614,-0.0015,-0.686,-0.6802
1772930402683.7932,-0.0074,-0.6887,-0.6855
1772930402683.7932,-0.0118,-0.6876,-0.6887
1772930402683.7932,-0.014,-0.6891,-0.6927
1772930402683.7932,-0.0195,-0.685,-0.6965
1772930402683.7932,-0.0212,-0.6867,-0.7007
1772930402683.7932,-0.023,-0.685,-0.7034
1772930402683.7932,-0.0232,-0.6851,-0.7126
1772930402683.7932,-0.0271,-0.6861,-0.7135
1772930402699.8584,-0.0277,-0.6853,-0.7172
1772930402699.8584,-0.0242,-0.6856,-0.7194
1772930402699.8584,-0.0202,-0.6877,-0.7231
1772930402699.8584,-0.0187,-0.6839,-0.7222
1772930402699.8584,-0.0168,-0.6862,-0.7257
1772930402699.8584,-0.0127,-0.6825,-0.7202
1772930402699.8584,-0.0118,-0.6836,-0.7189
1772930402699.8584,-0.0096,-0.6808,-0.718
1772930402715.9802,-0.0037,-0.68,-0.7164
1772930402715.9802,-0.0024,-0.6781,-0.7141
1772930402715.9802,0.0017,-0.6761,-0.7122
1772930402715.9802,0.0027,-0.6745,-0.7129
1772930402715.9802,0.0028,-0.6743,-0.7078
1772930402715.9802,0.0018,-0.674,-0.7119
1772930402715.9802,0.0044,-0.6752,-0.7156
1772930402715.9802,0.0018,-0.6747,-0.7095
1772930402731.0151,-0.0004,-0.6751,-0.7124
1772930402731.0151,-0.0008,-0.6742,-0.7128
1772930402731.0151,-0.0024,-0.674,-0.712
1772930402731.0151,-0.0011,-0.6737,-0.7124
1772930402731.0151,-0.0029,-0.6718,-0.7162
1772930402731.0151,-0.0012,-0.6737,-0.7122
1772930402731.0151,-0.0012,-0.6746,-0.7116
1772930402746.5828,-0.0005,-0.6759,-0.7102
1772930402746.5828,-0.0005,-0.6781,-0.7097
1772930402746.5828,-0.0007,-0.6778,-0.708
1772930402746.5828,-0.0008,-0.6802,-0.7106
1772930402746.5828,-0.0005,-0.6801,-0.7081
1772930402746.5828,-0.0012,-0.6819,-0.7076
1772930402746.5828,0.0022,-0.6861,-0.7049
1772930402746.5828,-0.0008,-0.6866,-0.7049
1772930402762.1724,-0.0022,-0.6892,-0.7066
1772930402762.1724,0.0006,-0.6902,-0.7064
1772930402762.1724,-0.0018,-0.6892,-0.7069
1772930402762.1724,-0.0015,-0.6894,-0.7062
1772930402762.1724,-0.001,-0.6902,-0.7035
1772930402777.6748,-0.0012,-0.6898,-0.7061
1772930402777.6748,-0.001,-0.6886,-0.7053
1772930402777.6748,-0.0012,-0.6909,-0.7046
1772930402777.6748,-0.0035,-0.6884,-0.7053
1772930402777.6748,-0.0041,-0.6887,-0.705
1772930402777.6748,-0.002,-0.6882,-0.7058
1772930402777.6748,-0.002,-0.6845,-0.7055
1772930402777.6748,-0.0023,-0.6843,-0.7025
1772930402793.268,-0.0023,-0.681,-0.7056
1772930402793.268,-0.003,-0.6795,-0.7036
1772930402793.268,-0.0045,-0.6773,-0.7055
1772930402793.268,-0.0021,-0.6796,-0.7033
1772930402793.268,-0.0038,-0.6771,-0.7061
1772930402793.268,-0.0048,-0.6759,-0.7051
1772930402793.268,-0.0035,-0.6767,-0.7053
1772930402808.0215,-0.0042,-0.675,-0.7037
1772930402808.0215,-0.0071,-0.6731,-0.7047
1772930402808.0215,-0.0064,-0.674,-0.702
1772930402808.0215,-0.0067,-0.6739,-0.7018
1772930402808.0215,-0.0051,-0.6731,-0.6999
1772930402808.0215,-0.0057,-0.674,-0.7005
1772930402808.0215,-0.0049,-0.6749,-0.7022
1772930402808.0215,-0.0024,-0.6745,-0.6999
1772930402823.226,-0.0064,-0.6744,-0.6974
1772930402823.226,-0.0035,-0.6755,-0.6989
1772930402823.226,-0.0054,-0.6753,-0.6994
1772930402823.226,-0.0039,-0.6776,-0.6992
1772930402823.226,-0.0051,-0.6786,-0.699
1772930402838.9639,-0.0045,-0.6739,-0.697
1772930402838.9639,-0.0037,-0.6758,-0.6997
1772930402838.9639,-0.0031,-0.6766,-0.698
1772930402838.9639,-0.0026,-0.6817,-0.6997
1772930402838.9639,-0.006,-0.6792,-0.6977
1772930402838.9639,-0.0009,-0.6794,-0.6963
1772930402838.9639,0.0001,-0.6786,-0.6945
1772930402838.9639,0.0002,-0.6805,-0.696
1772930402854.8372,-0.0007,-0.6833,-0.6955
1772930402854.8372,0.0028,-0.683,-0.6939
1772930402854.8372,0.0005,-0.6837,-0.6959
1772930402854.8372,0.0041,-0.6812,-0.6945
1772930402854.8372,0.002,-0.6811,-0.6978
1772930402854.8372,0.0007,-0.6839,-0.6953
1772930402854.8372,0.0048,-0.6837,-0.697
1772930402854.8372,0.0024,-0.6822,-0.6966
1772930402869.8445,0.0023,-0.6809,-0.698
1772930402869.8445,0.0009,-0.6791,-0.6976
1772930402869.8445,0.0023,-0.6794,-0.6992
1772930402869.8445,-0.0023,-0.6809,-0.7016
1772930402869.8445,-0.0019,-0.6831,-0.7029
1772930402869.8445,-0.003,-0.6828,-0.7047
1772930402869.8445,-0.0049,-0.6825,-0.7068
1772930402869.8445,-0.0053,-0.6848,-0.7098
1772930402885.706,-0.0062,-0.6837,-0.7079
1772930402885.706,-0.0057,-0.6852,-0.7086
1772930402885.706,-0.0045,-0.6851,-0.7097
1772930402885.706,-0.0041,-0.6834,-0.7103
1772930402885.706,-0.0021,-0.6833,-0.7114
1772930402885.706,-0.0015,-0.6828,-0.7125
1772930402885.706,-0.002,-0.6827,-0.7062
1772930402900.754,0.0009,-0.6846,-0.7094
1772930402900.754,0.0014,-0.6852,-0.7056
1772930402900.754,0.0028,-0.6849,-0.7081
1772930402900.754,0.0021,-0.6876,-0.7057
1772930402900.754,0.0008,-0.6874,-0.703
1772930402900.754,0.0041,-0.687,-0.7007
1772930402916.14,0.0009,-0.6877,-0.7003
1772930402916.14,0.0015,-0.6927,-0.6997
1772930402916.14,-0.0003,-0.6908,-0.6998
1772930402916.14,0.0022,-0.6919,-0.6981
1772930402916.14,-0.0008,-0.6897,-0.6984
1772930402916.14,0.0005,-0.6895,-0.6946
1772930402916.14,-0.0009,-0.6875,-0.6997
1772930402916.14,-0.0034,-0.6875,-0.6989
1772930402931.7842,-0.0032,-0.6888,-0.6991
1772930402931.7842,-0.0039,-0.6908,-0.7017
1772930402931.7842,-0.0048,-0.6905,-0.7032
1772930402931.7842,-0.0052,-0.6903,-0.7003
1772930402931.7842,-0.0045,-0.6922,-0.7038
1772930402931.7842,-0.0055,-0.6905,-0.7047
1772930402931.7842,-0.0052,-0.6905,-0.7044
1772930402947.8213,-0.0043,-0.6887,-0.7077
1772930402947.8213,-0.0036,-0.6875,-0.7067
1772930402947.8213,-0.0043,-0.6854,-0.707
1772930402947.8213,-0.0037,-0.6886,-0.7062
1772930402947.8213,-0.0027,-0.6878,-0.7065
1772930402947.8213,-0.0027,-0.6861,-0.706
1772930402947.8213,-0.0024,-0.7016,-0.7025
1772930402947.8213,-0.0015,-0.6881,-0.7029
1772930402962.8655,0.0005,-0.6859,-0.7026
1772930402962.8655,0.0011,-0.6849,-0.7007
1772930402962.8655,0.0015,-0.6848,-0.7014
1772930402962.8655,0.0016,-0.6837,-0.7023
1772930402962.8655,-0.0001,-0.6841,-0.7013
1772930402962.8655,0.0021,-0.6846,-0.7006
1772930402962.8655,0.002,-0.6862,-0.6997
1772930402962.8655,0.0042,-0.6844,-0.702
1772930402978.3994,0.0059,-0.6847,-0.701
1772930402978.3994,0.003,-0.6841,-0.698
1772930402978.3994,0.0059,-0.6855,-0.698
1772930402978.3994,0.0087,-0.6862,-0.6987
1772930402978.3994,0.0075,-0.6889,-0.6961
1772930402993.957,0.0049,-0.6858,-0.6997
1772930402993.957,0.0076,-0.686,-0.7011
1772930402993.957,0.0068,-0.6851,-0.6984
1772930402993.957,0.0055,-0.6852,-0.6992
1772930402993.957,0.0045,-0.6832,-0.7009
1772930402993.957,0.0057,-0.6849,-0.7002
1772930402993.957,0.0027,-0.6802,-0.7026
1772930402993.957,0.0032,-0.6813,-0.7004
1772930403009.501,0.0019,-0.6797,-0.7016
1772930403009.501,0.0024,-0.6792,-0.704
1772930403009.501,0.0038,-0.6795,-0.7039
1772930403009.501,0.002,-0.6796,-0.7017
1772930403009.501,0.0002,-0.6783,-0.7033
1772930403009.501,0.0003,-0.6773,-0.7052
1772930403009.501,0.0012,-0.6788,-0.7051
1772930403009.501,-0.0005,-0.6777,-0.7038
1772930403025.1108,-0.0005,-0.681,-0.7024
1772930403025.1108,0.0016,-0.6809,-0.7024
1772930403025.1108,-0.0006,-0.6819,-0.7011
1772930403025.1108,0.0011,-0.6822,-0.7013
1772930403025.1108,0.0013,-0.6839,-0.7019
1772930403025.1108,0.0018,-0.6853,-0.6989
1772930403025.1108,-0.0002,-0.6828,-0.6983
1772930403025.1108,0.0048,-0.6853,-0.7038
1772930403040.0615,0.0007,-0.6886,-0.6999
1772930403040.0615,0.0016,-0.6905,-0.7008
1772930403040.0615,0.0003,-0.69,-0.703
1772930403040.0615,0.0012,-0.6899,-0.7017
1772930403040.0615,0.0015,-0.6904,-0.6997
1772930403056.1697,0.0002,-0.6909,-0.7035
1772930403056.1697,0.0023,-0.6899,-0.6997
1772930403056.1697,0.0006,-0.6895,-0.7019
1772930403056.1697,0.004,-0.6924,-0.6999
1772930403056.1697,0.0018,-0.689,-0.7014
1772930403056.1697,0.002,-0.6897,-0.6999
1772930403056.1697,0.0001,-0.6892,-0.7001
1772930403056.1697,0.0015,-0.69,-0.7024
1772930403071.3298,0.0003,-0.6909,-0.7
1772930403071.3298,0.0002,-0.6903,-0.6877
1772930403071.3298,0.0004,-0.6912,-0.7002
1772930403071.3298,-0.0004,-0.6901,-0.7006
1772930403071.3298,-0.0004,-0.6887,-0.6999
1772930403071.3298,-0.0013,-0.6884,-0.702
1772930403071.3298,-0.0006,-0.6886,-0.7022
1772930403071.3298,-0.0023,-0.6858,-0.7025
1772930403086.917,-0.0002,-0.6853,-0.7007
1772930403086.917,-0.0021,-0.6862,-0.7016
1772930403086.917,-0.0013,-0.6859,-0.7032
1772930403086.917,-0.0011,-0.6823,-0.7025
1772930403086.917,-0.0008,-0.6841,-0.7009
1772930403086.917,0.0004,-0.6845,-0.6981
1772930403086.917,0.0026,-0.6865,-0.7016
1772930403086.917,0.0043,-0.6834,-0.6981
