Time_ms,ax,ay,az
1772930881502.653,0.0412,-0.5782,-0.791
1772930881502.653,0.0409,-0.5754,-0.7897
1772930881502.653,0.0409,-0.5758,-0.7868
1772930881502.653,0.0392,-0.5727,-0.7848
1772930881502.653,0.0396,-0.5693,-0.7849
1772930881502.653,0.0379,-0.5708,-0.7865
1772930881517.7915,0.0345,-0.5696,-0.7848
1772930881517.7915,0.0327,-0.5708,-0.7869
1772930881517.7915,0.0359,-0.5683,-0.7866
1772930881517.7915,0.0312,-0.5661,-0.7926
1772930881517.7915,0.0328,-0.5704,-0.7943
1772930881517.7915,0.0285,-0.5661,-0.798
1772930881517.7915,0.0337,-0.5679,-0.7984
1772930881517.7915,0.036,-0.5699,-0.8073
1772930881533.386,0.037,-0.5701,-0.8046
1772930881533.386,0.0371,-0.57,-0.8101
1772930881533.386,0.0423,-0.5706,-0.809
1772930881533.386,0.0453,-0.5707,-0.8078
1772930881533.386,0.0483,-0.5719,-0.8051
1772930881533.386,0.0511,-0.5702,-0.7992
1772930881533.386,0.054,-0.5668,-0.7982
1772930881533.386,0.0542,-0.5635,-0.7955
1772930881549.437,0.0535,-0.5594,-0.7946
1772930881549.437,0.0529,-0.5577,-0.7926
1772930881549.437,0.0511,-0.5543,-0.7974
1772930881549.437,0.045,-0.5536,-0.8008
1772930881549.437,0.0442,-0.5558,-0.7965
1772930881565.563,0.0454,-0.5596,-0.7962
1772930881565.563,0.0477,-0.5653,-0.7927
1772930881565.563,0.0469,-0.5688,-0.7896
1772930881565.563,0.0496,-0.573,-0.7887
1772930881565.563,0.0472,-0.5754,-0.7849
1772930881565.563,0.0456,-0.5753,-0.7849
1772930881565.563,0.0432,-0.5722,-0.7853
1772930881565.563,0.0442,-0.5754,-0.7854
1772930881581.4436,0.0403,-0.576,-0.7866
1772930881581.4436,0.0402,-0.578,-0.787
1772930881581.4436,0.0346,-0.5785,-0.7838
1772930881581.4436,0.0331,-0.5786,-0.7843
1772930881581.4436,0.0318,-0.5769,-0.7852
1772930881581.4436,0.0312,-0.575,-0.7846
1772930881581.4436,0.0307,-0.5758,-0.7831
1772930881581.4436,0.0314,-0.5735,-0.7856
1772930881597.0005,0.0293,-0.5727,-0.7863
1772930881597.0005,0.0307,-0.571,-0.7903
1772930881597.0005,0.0283,-0.5707,-0.7932
1772930881597.0005,0.0301,-0.5701,-0.7964
1772930881597.0005,0.0298,-0.5663,-0.8018
1772930881597.0005,0.0283,-0.568,-0.8085
1772930881597.0005,0.0293,-0.5682,-0.8097
1772930881597.0005,0.0296,-0.5655,-0.8168
1772930881612.3616,0.0314,-0.5635,-0.8235
1772930881612.3616,0.0324,-0.5618,-0.8245
1772930881612.3616,0.0329,-0.5602,-0.8319
1772930881612.3616,0.0332,-0.5608,-0.8333
1772930881612.3616,0.0321,-0.5629,-0.8384
1772930881612.3616,0.0338,-0.5617,-0.8417
1772930881612.3616,0.0379,-0.5657,-0.8357
1772930881612.3616,0.0412,-0.5649,-0.8324
1772930881628.0823,0.0401,-0.5668,-0.8297
1772930881628.0823,0.0431,-0.5678,-0.8228
1772930881628.0823,0.0513,-0.5693,-0.8158
1772930881628.0823,0.0486,-0.5674,-0.8164
1772930881628.0823,0.0514,-0.5664,-0.8079
1772930881628.0823,0.0538,-0.564,-0.8001
1772930881628.0823,0.0544,-0.5669,-0.7989
1772930881628.0823,0.0545,-0.5644,-0.795
1772930881643.2097,0.0553,-0.5657,-0.7973
1772930881643.2097,0.0526,-0.5711,-0.7935
1772930881643.2097,0.0504,-0.5718,-0.7971
1772930881643.2097,0.0507,-0.5729,-0.7939
1772930881643.2097,0.0484,-0.5713,-0.7969
1772930881658.2383,0.0433,-0.5725,-0.7957
1772930881658.2383,0.0423,-0.5734,-0.7978
1772930881658.2383,0.0398,-0.5763,-0.799
1772930881658.2383,0.0361,-0.5776,-0.796
1772930881658.2383,0.0363,-0.5807,-0.7953
1772930881658.2383,0.0345,-0.579,-0.7924
1772930881658.2383,0.0326,-0.5779,-0.7912
1772930881658.2383,0.034,-0.5818,-0.7862
1772930881673.7866,0.0369,-0.5822,-0.7856
1772930881673.7866,0.037,-0.5826,-0.7831
1772930881673.7866,0.0393,-0.579,-0.7796
1772930881673.7866,0.0378,-0.5754,-0.7775
1772930881673.7866,0.0381,-0.5723,-0.7795
1772930881673.7866,0.0365,-0.5713,-0.7798
1772930881673.7866,0.0359,-0.5662,-0.7808
1772930881673.7866,0.0344,-0.5667,-0.7818
1772930881689.3142,0.035,-0.5657,-0.7842
1772930881689.3142,0.0332,-0.5626,-0.7846
1772930881689.3142,0.0323,-0.5646,-0.7896
1772930881689.3142,0.0285,-0.5647,-0.7906
1772930881689.3142,0.0299,-0.5641,-0.7912
1772930881689.3142,0.0301,-0.563,-0.7928
1772930881689.3142,0.0287,-0.563,-0.7909
1772930881689.3142,0.03,-0.564,-0.7918
1772930881704.778,0.0309,-0.5651,-0.7978
1772930881704.778,0.0309,-0.5636,-0.7966
1772930881704.778,0.0331,-0.5605,-0.7987
1772930881704.778,0.0342,-0.5611,-0.7973
1772930881704.778,0.0306,-0.5774,-0.7999
1772930881704.778,0.0337,-0.5622,-0.7985
1772930881720.4302,0.0354,-0.5607,-0.8003
1772930881720.4302,0.0353,-0.5602,-0.7971
1772930881720.4302,0.0364,-0.5592,-0.7985
1772930881720.4302,0.0378,-0.5577,-0.7995
1772930881720.4302,0.0379,-0.5558,-0.7985
1772930881720.4302,0.0364,-0.5567,-0.8003
1772930881720.4302,0.0396,-0.5574,-0.7989
1772930881720.4302,0.0404,-0.5574,-0.7981
1772930881735.98,0.0382,-0.5562,-0.7976
1772930881735.98,0.039,-0.5578,-0.7984
1772930881735.98,0.041,-0.558,-0.7995
1772930881735.98,0.0403,-0.555,-0.8003
1772930881735.98,0.0422,-0.5579,-0.7975
1772930881735.98,0.0419,-0.5561,-0.7996
1772930881735.98,0.0402,-0.5552,-0.798
1772930881735.98,0.0439,-0.5566,-0.7974
1772930881752.5166,0.042,-0.5574,-0.7989
1772930881752.5166,0.0399,-0.557,-0.7956
1772930881752.5166,0.0405,-0.5581,-0.7976
1772930881752.5166,0.0422,-0.5585,-0.7968
1772930881752.5166,0.0418,-0.56,-0.7984
1772930881752.5166,0.0424,-0.5597,-0.7993
1772930881752.5166,0.04,-0.5627,-0.803
1772930881752.5166,0.0429,-0.5634,-0.8067
1772930881768.5598,0.0477,-0.5639,-0.8069
1772930881768.5598,0.0497,-0.5612,-0.8004
1772930881768.5598,0.0462,-0.5633,-0.7989
1772930881768.5598,0.0408,-0.5636,-0.8007
1772930881768.5598,0.0334,-0.5693,-0.8008
1772930881768.5598,0.028,-0.568,-0.7979
1772930881768.5598,0.0257,-0.5663,-0.805
1772930881768.5598,0.0239,-0.5692,-0.8007
1772930881783.592,0.0237,-0.5686,-0.805
1772930881783.592,0.0223,-0.5714,-0.8027
1772930881783.592,0.0242,-0.5717,-0.8012
1772930881783.592,0.0246,-0.5754,-0.8022
1772930881783.592,0.0283,-0.5754,-0.8043
1772930881783.592,0.0297,-0.5745,-0.8048
1772930881783.592,0.031,-0.5734,-0.8045
1772930881783.592,0.0314,-0.5711,-0.8061
1772930881799.2058,0.0343,-0.5672,-0.8062
1772930881799.2058,0.0341,-0.5682,-0.8036
1772930881799.2058,0.0371,-0.5675,-0.8029
1772930881799.2058,0.0359,-0.5672,-0.8017
1772930881799.2058,0.0395,-0.5668,-0.7999
1772930881815.1113,0.0398,-0.5699,-0.7993
1772930881815.1113,0.0424,-0.5699,-0.795
1772930881815.1113,0.0415,-0.5699,-0.7957
1772930881815.1113,0.0432,-0.5693,-0.7932
1772930881815.1113,0.0449,-0.57,-0.7885
1772930881815.1113,0.0429,-0.5694,-0.791
1772930881815.1113,0.0443,-0.5705,-0.7874
1772930881815.1113,0.0442,-0.5672,-0.788
1772930881830.7576,0.0444,-0.5661,-0.7868
1772930881830.7576,0.0395,-0.5682,-0.7921
1772930881830.7576,0.0385,-0.5682,-0.791
1772930881830.7576,0.0367,-0.5671,-0.788
1772930881830.7576,0.0357,-0.5671,-0.7939
1772930881830.7576,0.0364,-0.5652,-0.7949
1772930881830.7576,0.0348,-0.5644,-0.7935
1772930881830.7576,0.0335,-0.5629,-0.7929
1772930881846.4524,0.0348,-0.5617,-0.8
1772930881846.4524,0.0327,-0.5613,-0.8004
1772930881846.4524,0.0337,-0.5617,-0.8001
1772930881846.4524,0.0339,-0.5633,-0.8036
1772930881846.4524,0.0329,-0.5628,-0.8067
1772930881846.4524,0.0348,-0.5635,-0.8038
1772930881846.4524,0.034,-0.5619,-0.8068
1772930881846.4524,0.0339,-0.5624,-0.8093
1772930881862.2795,0.0354,-0.5623,-0.8075
1772930881862.2795,0.0359,-0.5617,-0.8081
1772930881862.2795,0.0348,-0.5642,-0.8075
1772930881862.2795,0.0343,-0.5642,-0.8083
1772930881862.2795,0.0364,-0.563,-0.8072
1772930881862.2795,0.0353,-0.5594,-0.8038
1772930881862.2795,0.0373,-0.5619,-0.8028
1772930881862.2795,0.0393,-0.5609,-0.8005
1772930881877.6997,0.0399,-0.56,-0.8001
1772930881877.6997,0.0411,-0.5593,-0.7968
1772930881877.6997,0.0399,-0.5602,-0.8017
1772930881877.6997,0.0403,-0.5589,-0.7975
1772930881877.6997,0.0414,-0.5583,-0.7953
1772930881893.2493,0.0393,-0.5612,-0.7975
1772930881893.2493,0.0418,-0.5617,-0.7989
1772930881893.2493,0.0422,-0.5617,-0.7982
1772930881893.2493,0.0398,-0.5647,-0.7985
1772930881893.2493,0.0377,-0.5639,-0.7999
1772930881893.2493,0.0395,-0.5636,-0.7981
1772930881893.2493,0.0343,-0.5673,-0.8029
1772930881893.2493,0.0364,-0.565,-0.7995
1772930881909.144,0.0351,-0.5669,-0.8017
1772930881909.144,0.0367,-0.567,-0.7999
1772930881909.144,0.0346,-0.5664,-0.8007
1772930881909.144,0.0351,-0.5651,-0.8013
1772930881909.144,0.0361,-0.5662,-0.7998
1772930881909.144,0.0323,-0.5641,-0.8036
1772930881909.144,0.0323,-0.5636,-0.7995
1772930881909.144,0.0323,-0.5616,-0.805
1772930881925.2336,0.032,-0.5628,-0.8012
1772930881925.2336,0.033,-0.5612,-0.8046
1772930881925.2336,0.0326,-0.5618,-0.8034
1772930881925.2336,0.0348,-0.5605,-0.8017
1772930881925.2336,0.0337,-0.5614,-0.8015
1772930881925.2336,0.0311,-0.5645,-0.8043
1772930881925.2336,0.0337,-0.5633,-0.803
1772930881925.2336,0.0341,-0.5632,-0.8022
1772930881941.3145,0.0358,-0.5649,-0.8013
1772930881941.3145,0.0376,-0.5618,-0.8017
1772930881941.3145,0.0358,-0.5627,-0.8002
1772930881941.3145,0.0373,-0.5619,-0.7991
1772930881941.3145,0.037,-0.563,-0.8048
1772930881941.3145,0.0384,-0.563,-0.8005
1772930881941.3145,0.0381,-0.5625,-0.8016
1772930881941.3145,0.0393,-0.5613,-0.7994
1772930881956.9028,0.0386,-0.5616,-0.8001
1772930881956.9028,0.0363,-0.5647,-0.8003
1772930881956.9028,0.0401,-0.5639,-0.8012
1772930881956.9028,0.0402,-0.5622,-0.8026
1772930881956.9028,0.0385,-0.563,-0.7987
1772930881956.9028,0.0393,-0.5623,-0.8025
1772930881956.9028,0.0389,-0.5605,-0.8011
1772930881956.9028,0.039,-0.5618,-0.7996
1772930881972.3933,0.0381,-0.5656,-0.7994
1772930881972.3933,0.0391,-0.5622,-0.8
1772930881972.3933,0.0401,-0.562,-0.8004
1772930881972.3933,0.0394,-0.5611,-0.7998
1772930881972.3933,0.0404,-0.5634,-0.7984
1772930881972.3933,0.0375,-0.5633,-0.7996
1772930881972.3933,0.0378,-0.5588,-0.8006
1772930881972.3933,0.0397,-0.5607,-0.7988
1772930881987.9805,0.039,-0.5601,-0.7989
1772930881987.9805,0.0355,-0.5614,-0.8004
1772930881987.9805,0.0371,-0.5617,-0.7958
1772930881987.9805,0.0335,-0.5611,-0.7964
1772930881987.9805,0.0356,-0.5613,-0.7975
1772930881987.9805,0.0375,-0.5631,-0.7937
1772930882002.6516,0.0377,-0.5775,-0.7969
1772930882002.6516,0.0351,-0.5597,-0.7966
1772930882002.6516,0.0367,-0.5619,-0.7946
1772930882002.6516,0.0346,-0.5605,-0.7963
1772930882002.6516,0.0351,-0.5603,-0.7957
1772930882002.6516,0.036,-0.5636,-0.7979
1772930882002.6516,0.0342,-0.5596,-0.7944
1772930882002.6516,0.0353,-0.5591,-0.797
1772930882017.7783,0.0357,-0.5617,-0.7958
1772930882017.7783,0.032,-0.5613,-0.8003
1772930882017.7783,0.0342,-0.5618,-0.7973
1772930882017.7783,0.0313,-0.5618,-0.7981
1772930882017.7783,0.0335,-0.5612,-0.7982
1772930882017.7783,0.0331,-0.5603,-0.7994
1772930882017.7783,0.0361,-0.5588,-0.7997
1772930882017.7783,0.0355,-0.5583,-0.7997
1772930882032.9397,0.0364,-0.5586,-0.8003
1772930882032.9397,0.0372,-0.5592,-0.8008
1772930882032.9397,0.0406,-0.5585,-0.7996
1772930882032.9397,0.0363,-0.5621,-0.8041
1772930882032.9397,0.0387,-0.565,-0.8027
1772930882049.5144,0.0394,-0.566,-0.8061
1772930882049.5144,0.0374,-0.5664,-0.8053
1772930882049.5144,0.0359,-0.5686,-0.8061
1772930882049.5144,0.0367,-0.568,-0.807
1772930882049.5144,0.0359,-0.5683,-0.8095
1772930882049.5144,0.0364,-0.5686,-0.8101
1772930882049.5144,0.0326,-0.5687,-0.8092
1772930882049.5144,0.034,-0.5725,-0.8088
1772930882064.5903,0.0338,-0.569,-0.8093
1772930882064.5903,0.0324,-0.5723,-0.809
1772930882064.5903,0.0316,-0.5704,-0.8077
1772930882064.5903,0.0314,-0.5689,-0.8061
1772930882064.5903,0.0297,-0.5673,-0.807
1772930882064.5903,0.0328,-0.5678,-0.8075
1772930882064.5903,0.0335,-0.5701,-0.8097
1772930882064.5903,0.0306,-0.566,-0.8087
1772930882079.889,0.0326,-0.5679,-0.8068
1772930882079.889,0.0321,-0.5709,-0.8074
1772930882079.889,0.0318,-0.5692,-0.8086
1772930882079.889,0.0319,-0.5681,-0.8023
1772930882079.889,0.0323,-0.5672,-0.8068
1772930882079.889,0.0325,-0.5667,-0.8056
1772930882079.889,0.0307,-0.5656,-0.8027
1772930882079.889,0.0334,-0.5651,-0.8001
1772930882095.501,0.0351,-0.5651,-0.7981
1772930882095.501,0.0332,-0.5653,-0.8012
1772930882095.501,0.0349,-0.5627,-0.8006
1772930882095.501,0.0345,-0.5618,-0.799
1772930882095.501,0.0348,-0.56,-0.7971
1772930882095.501,0.0367,-0.5628,-0.7977
1772930882095.501,0.0394,-0.561,-0.7961
1772930882095.501,0.0366,-0.5605,-0.7951
1772930882110.861,0.0359,-0.56,-0.7952
1772930882110.861,0.0361,-0.5596,-0.7973
1772930882110.861,0.0355,-0.5592,-0.7961
1772930882110.861,0.0362,-0.5584,-0.7948
1772930882110.861,0.0354,-0.5597,-0.7967
1772930882126.2268,0.0368,-0.56,-0.7965
1772930882126.2268,0.0367,-0.5575,-0.798
1772930882126.2268,0.0362,-0.56,-0.7969
1772930882126.2268,0.0384,-0.5585,-0.8117
1772930882126.2268,0.0386,-0.5596,-0.7976
1772930882126.2268,0.0373,-0.5575,-0.7976
1772930882126.2268,0.0388,-0.5615,-0.7964
1772930882126.2268,0.0382,-0.5596,-0.7985
1772930882141.814,0.0364,-0.5606,-0.7997
1772930882141.814,0.0386,-0.5603,-0.7987
1772930882141.814,0.035,-0.5589,-0.7987
1772930882141.814,0.0384,-0.56,-0.7993
1772930882141.814,0.0396,-0.5608,-0.8002
1772930882141.814,0.0381,-0.5597,-0.7994
1772930882141.814,0.0386,-0.559,-0.8009
1772930882141.814,0.0373,-0.5617,-0.8024
1772930882157.9204,0.0392,-0.5592,-0.7997
1772930882157.9204,0.0373,-0.5617,-0.8025
1772930882157.9204,0.0361,-0.5625,-0.8024
1772930882157.9204,0.0345,-0.5778,-0.8028
1772930882157.9204,0.0375,-0.5602,-0.8025
1772930882157.9204,0.0365,-0.5613,-0.8002
1772930882157.9204,0.0344,-0.5633,-0.8011
1772930882157.9204,0.0368,-0.5632,-0.8023
1772930882173.5017,0.036,-0.5672,-0.8031
1772930882173.5017,0.036,-0.5633,-0.7995
1772930882173.5017,0.0346,-0.5641,-0.8039
1772930882173.5017,0.0358,-0.567,-0.8011
1772930882173.5017,0.0331,-0.5638,-0.8006
1772930882173.5017,0.0337,-0.5646,-0.8007
1772930882173.5017,0.0339,-0.5643,-0.8042
1772930882173.5017,0.0348,-0.5647,-0.7976
1772930882189.299,0.0329,-0.5661,-0.8021
1772930882189.299,0.0331,-0.5636,-0.8023
1772930882189.299,0.0323,-0.5657,-0.8019
1772930882189.299,0.0318,-0.5653,-0.8032
1772930882189.299,0.0319,-0.5674,-0.802
1772930882189.299,0.0298,-0.5653,-0.8014
1772930882189.299,0.0306,-0.5654,-0.8023
1772930882189.299,0.0319,-0.5636,-0.8015
1772930882204.662,0.0323,-0.5649,-0.8015
1772930882204.662,0.0336,-0.5654,-0.7992
1772930882204.662,0.0348,-0.5658,-0.8
1772930882204.662,0.0332,-0.5639,-0.8003
1772930882204.662,0.0344,-0.5659,-0.8017
1772930882204.662,0.0328,-0.5668,-0.8009
1772930882220.2788,0.0308,-0.5668,-0.7996
1772930882220.2788,0.0341,-0.5697,-0.8008
1772930882220.2788,0.0337,-0.5681,-0.7987
1772930882220.2788,0.036,-0.5671,-0.7984
1772930882220.2788,0.0347,-0.5638,-0.7998
1772930882220.2788,0.0318,-0.568,-0.7984
1772930882220.2788,0.0322,-0.5621,-0.7989
1772930882220.2788,0.034,-0.5639,-0.8017
1772930882235.8618,0.0342,-0.5661,-0.8013
1772930882235.8618,0.0356,-0.5654,-0.8026
1772930882235.8618,0.0346,-0.5641,-0.8009
1772930882235.8618,0.0367,-0.5646,-0.7986
1772930882235.8618,0.0368,-0.5636,-0.7981
1772930882235.8618,0.0369,-0.5652,-0.8021
1772930882235.8618,0.0372,-0.5618,-0.8022
1772930882235.8618,0.0367,-0.5625,-0.8025
1772930882251.4124,0.0372,-0.5611,-0.8018
1772930882251.4124,0.0353,-0.5619,-0.8056
1772930882251.4124,0.0361,-0.5627,-0.8034
1772930882251.4124,0.0375,-0.5625,-0.8038
1772930882251.4124,0.0342,-0.5603,-0.8033
1772930882251.4124,0.0356,-0.5602,-0.8024
1772930882251.4124,0.0387,-0.5604,-0.804
1772930882251.4124,0.0367,-0.5627,-0.8029
1772930882267.0122,0.0378,-0.5591,-0.8025
1772930882267.0122,0.036,-0.5586,-0.802
1772930882267.0122,0.0351,-0.5586,-0.8007
1772930882267.0122,0.0362,-0.562,-0.8007
1772930882267.0122,0.034,-0.5606,-0.8011
1772930882267.0122,0.0343,-0.5642,-0.8028
1772930882267.0122,0.0363,-0.5627,-0.8032
1772930882267.0122,0.0343,-0.5635,-0.8057
1772930882282.2148,0.0364,-0.563,-0.8025
1772930882282.2148,0.0355,-0.5625,-0.8034
1772930882282.2148,0.0345,-0.5651,-0.8025
1772930882282.2148,0.0349,-0.5609,-0.8029
1772930882282.2148,0.035,-0.5612,-0.8034
1772930882298.2808,0.0366,-0.5632,-0.8012
1772930882298.2808,0.0346,-0.5647,-0.8005
1772930882298.2808,0.0362,-0.5648,-0.799
1772930882298.2808,0.0371,-0.5629,-0.7971
1772930882298.2808,0.0373,-0.5626,-0.7989
1772930882298.2808,0.037,-0.5622,-0.7977
1772930882298.2808,0.0368,-0.5634,-0.797
1772930882298.2808,0.0379,-0.5625,-0.7981
1772930882313.0256,0.0383,-0.5645,-0.7979
1772930882313.0256,0.0368,-0.5666,-0.7975
1772930882313.0256,0.0376,-0.5647,-0.7998
1772930882313.0256,0.037,-0.5655,-0.7978
1772930882313.0256,0.0368,-0.5684,-0.7959
1772930882313.0256,0.0371,-0.5678,-0.7968
1772930882313.0256,0.0343,-0.5671,-0.7973
1772930882313.0256,0.0351,-0.5669,-0.8007
1772930882328.1924,0.035,-0.5696,-0.7969
1772930882328.1924,0.0325,-0.5675,-0.7973
1772930882328.1924,0.0365,-0.5639,-0.8009
1772930882328.1924,0.035,-0.5657,-0.801
1772930882328.1924,0.0331,-0.5663,-0.8001
1772930882328.1924,0.0342,-0.5659,-0.7967
1772930882328.1924,0.0335,-0.5653,-0.7979
1772930882328.1924,0.0348,-0.565,-0.8015
1772930882343.2947,0.0332,-0.5634,-0.8028
1772930882343.2947,0.0307,-0.5635,-0.8025
1772930882343.2947,0.0335,-0.5632,-0.8007
1772930882343.2947,0.0338,-0.5624,-0.7995
1772930882343.2947,0.0331,-0.5641,-0.8
1772930882359.4502,0.0334,-0.5641,-0.7999
1772930882359.4502,0.0319,-0.563,-0.7986
1772930882359.4502,0.0337,-0.5629,-0.8009
1772930882359.4502,0.0333,-0.5613,-0.8019
1772930882359.4502,0.0339,-0.5625,-0.8011
1772930882359.4502,0.0327,-0.5624,-0.8017
1772930882359.4502,0.031,-0.561,-0.8014
1772930882359.4502,0.0316,-0.5596,-0.8032
1772930882375.0999,0.0309,-0.5589,-0.8036
1772930882375.0999,0.0354,-0.5588,-0.8058
1772930882375.0999,0.0323,-0.561,-0.8042
1772930882375.0999,0.0325,-0.5614,-0.8061
1772930882375.0999,0.0339,-0.5592,-0.8067
1772930882375.0999,0.0319,-0.5596,-0.8048
1772930882375.0999,0.0354,-0.5602,-0.807
1772930882375.0999,0.0351,-0.561,-0.8079
1772930882391.1995,0.0345,-0.5627,-0.8109
1772930882391.1995,0.0373,-0.5655,-0.8076
1772930882391.1995,0.0342,-0.5621,-0.8078
1772930882391.1995,0.0359,-0.5655,-0.807
1772930882391.1995,0.0369,-0.5657,-0.8078
1772930882391.1995,0.0357,-0.5691,-0.8032
1772930882391.1995,0.035,-0.5716,-0.7973
1772930882391.1995,0.035,-0.5709,-0.7949
1772930882407.294,0.0357,-0.5693,-0.7875
1772930882407.294,0.0365,-0.5699,-0.7889
1772930882407.294,0.0359,-0.5694,-0.7879
1772930882407.294,0.0345,-0.5662,-0.7909
1772930882407.294,0.0336,-0.5675,-0.7938
1772930882407.294,0.0315,-0.5646,-0.7914
1772930882407.294,0.0308,-0.5666,-0.7926
1772930882407.294,0.0295,-0.5642,-0.7996
1772930882423.3933,0.0281,-0.5627,-0.8011
1772930882423.3933,0.0273,-0.5624,-0.8022
1772930882423.3933,0.029,-0.5622,-0.8109
1772930882423.3933,0.0295,-0.5619,-0.8143
1772930882423.3933,0.0281,-0.5624,-0.8136
1772930882423.3933,0.0295,-0.5651,-0.8164
1772930882423.3933,0.0345,-0.5664,-0.8183
1772930882423.3933,0.0382,-0.5664,-0.8181
1772930882439.471,0.0411,-0.5647,-0.815
1772930882439.471,0.048,-0.5643,-0.8086
1772930882439.471,0.0498,-0.5616,-0.8046
1772930882439.471,0.0498,-0.5546,-0.8053
1772930882439.471,0.049,-0.5487,-0.8009
1772930882439.471,0.0478,-0.5461,-0.8043
1772930882439.471,0.0432,-0.5412,-0.8029
1772930882439.471,0.0393,-0.5405,-0.8028
1772930882454.634,0.0392,-0.545,-0.8003
1772930882454.634,0.0404,-0.5481,-0.8011
1772930882454.634,0.0366,-0.5518,-0.7964
1772930882454.634,0.0409,-0.5557,-0.7914
1772930882454.634,0.0429,-0.5573,-0.7925
1772930882454.634,0.042,-0.5607,-0.7883
1772930882469.8618,0.042,-0.5646,-0.7881
1772930882469.8618,0.04,-0.5633,-0.7882
1772930882469.8618,0.038,-0.5675,-0.7889
1772930882469.8618,0.0351,-0.57,-0.786
1772930882469.8618,0.0318,-0.5695,-0.7853
1772930882469.8618,0.0303,-0.5707,-0.7863
1772930882469.8618,0.0273,-0.5718,-0.7864
1772930882469.8618,0.0269,-0.5724,-0.7865
1772930882484.987,0.024,-0.5712,-0.7849
1772930882484.987,0.0227,-0.5711,-0.7873
1772930882484.987,0.0201,-0.5684,-0.7878
1772930882484.987,0.0215,-0.5694,-0.7874
1772930882484.987,0.0233,-0.5671,-0.7908
1772930882484.987,0.0232,-0.5663,-0.7943
1772930882484.987,0.0205,-0.5656,-0.7976
1772930882484.987,0.0209,-0.5638,-0.8026
1772930882500.702,0.0198,-0.5643,-0.8063
1772930882500.702,0.0209,-0.5624,-0.8094
1772930882500.702,0.0217,-0.5621,-0.8158
1772930882500.702,0.0201,-0.5592,-0.8184
1772930882500.702,0.0215,-0.5585,-0.8236
1772930882500.702,0.0226,-0.5574,-0.8298
1772930882500.702,0.0253,-0.5575,-0.8323
1772930882500.702,0.0286,-0.5569,-0.8333
1772930882516.1108,0.029,-0.5564,-0.8391
1772930882516.1108,0.0354,-0.5571,-0.8361
1772930882516.1108,0.0369,-0.56,-0.8344
1772930882516.1108,0.0384,-0.5599,-0.8328
1772930882516.1108,0.0386,-0.5626,-0.8256
1772930882532.2385,0.0411,-0.5641,-0.8214
1772930882532.2385,0.0434,-0.5624,-0.8187
1772930882532.2385,0.046,-0.5635,-0.8154
1772930882532.2385,0.0437,-0.5616,-0.8085
1772930882532.2385,0.046,-0.5616,-0.8085
1772930882532.2385,0.0484,-0.5634,-0.8057
1772930882532.2385,0.0458,-0.5633,-0.8047
1772930882532.2385,0.0456,-0.5617,-0.8019
1772930882547.3513,0.0415,-0.5632,-0.8025
1772930882547.3513,0.0459,-0.5647,-0.8054
1772930882547.3513,0.0424,-0.567,-0.8051
1772930882547.3513,0.0397,-0.5704,-0.8046
1772930882547.3513,0.0342,-0.5729,-0.8047
1772930882547.3513,0.0351,-0.5725,-0.803
1772930882547.3513,0.032,-0.573,-0.803
1772930882547.3513,0.0296,-0.5742,-0.8045
1772930882562.9585,0.03,-0.5746,-0.8019
1772930882562.9585,0.0264,-0.5761,-0.7997
1772930882562.9585,0.0278,-0.5755,-0.7981
1772930882562.9585,0.0302,-0.5749,-0.7929
1772930882562.9585,0.029,-0.5748,-0.7936
1772930882562.9585,0.0327,-0.5739,-0.7906
1772930882562.9585,0.0337,-0.5706,-0.7882
1772930882562.9585,0.0334,-0.5698,-0.7851
1772930882579.5596,0.0344,-0.5638,-0.7912
1772930882579.5596,0.0311,-0.5617,-0.7873
1772930882579.5596,0.0329,-0.5581,-0.7877
1772930882579.5596,0.0314,-0.5561,-0.7869
1772930882579.5596,0.0295,-0.5542,-0.7879
1772930882579.5596,0.0284,-0.5531,-0.7906
1772930882579.5596,0.0264,-0.5527,-0.7895
1772930882579.5596,0.0285,-0.553,-0.7909
1772930882594.8364,0.0266,-0.5539,-0.7931
1772930882594.8364,0.0249,-0.5543,-0.7937
1772930882594.8364,0.0273,-0.5551,-0.7956
1772930882594.8364,0.0261,-0.5545,-0.7967
1772930882594.8364,0.0271,-0.5546,-0.7936
1772930882594.8364,0.0274,-0.5541,-0.7969
1772930882594.8364,0.027,-0.5523,-0.7974
1772930882594.8364,0.0294,-0.5532,-0.7975
1772930882610.434,0.0299,-0.5528,-0.7951
1772930882610.434,0.0282,-0.5525,-0.7976
1772930882610.434,0.0304,-0.5533,-0.7938
1772930882610.434,0.0302,-0.5536,-0.7937
1772930882610.434,0.0305,-0.5514,-0.7958
1772930882626.0247,0.0315,-0.5541,-0.7981
1772930882626.0247,0.0317,-0.5536,-0.7948
1772930882626.0247,0.0334,-0.5552,-0.7956
1772930882626.0247,0.0347,-0.5558,-0.7943
1772930882626.0247,0.0346,-0.5536,-0.7934
1772930882626.0247,0.0365,-0.5556,-0.7937
1772930882626.0247,0.037,-0.5571,-0.7925
1772930882626.0247,0.0375,-0.5566,-0.7923
1772930882641.563,0.0367,-0.5557,-0.7939
1772930882641.563,0.0379,-0.5572,-0.7934
1772930882641.563,0.0349,-0.5575,-0.7936
1772930882641.563,0.0368,-0.5592,-0.7942
1772930882641.563,0.0382,-0.5599,-0.7947
