Time_ms,ax,ay,az,gx,gy,gz
1772935212216.4817,-0.0278,0.0341,-0.9738,4.322,-6.282,-1.295
1772935212216.4817,-0.0267,0.0336,-0.976,4.226,-6.239,-1.225
1772935212216.4817,-0.0284,0.0309,-0.9767,4.393,-6.195,-0.866
1772935212231.8262,-0.03,0.0326,-0.9758,4.629,-6.081,-0.901
1772935212231.8262,-0.0318,0.0322,-0.9748,4.445,-5.696,-0.98
1772935212231.8262,-0.0321,0.0277,-0.9767,4.489,-5.793,-0.989
1772935212231.8262,-0.0318,0.0282,-0.9748,4.515,-5.968,-0.98
1772935212231.8262,-0.0317,0.0266,-0.9753,4.664,-5.784,-0.963
1772935212231.8262,-0.0332,0.0262,-0.9766,4.524,-5.495,-0.709
1772935212231.8262,-0.0337,0.0255,-0.978,4.532,-5.679,-0.726
1772935212231.8262,-0.0354,0.0257,-0.9775,4.629,-5.582,-0.849
1772935212231.8262,-0.0348,0.0254,-0.9789,4.218,-5.556,-0.892
1772935212231.8262,-0.0343,0.0256,-0.9783,4.454,-5.46,-1.05
1772935212231.8262,-0.0323,0.0245,-0.9775,4.366,-5.294,-0.936
1772935212231.8262,-0.0365,0.0225,-0.9758,4.506,-5.101,-0.516
1772935212246.9731,-0.0357,0.0234,-0.9819,4.366,-5.136,-0.901
1772935212246.9731,-0.0368,0.0235,-0.9798,4.165,-5.171,-0.989
1772935212246.9731,-0.0376,0.0196,-0.9788,4.218,-5.241,-0.858
1772935212246.9731,-0.038,0.0223,-0.9759,4.454,-5.206,-0.945
1772935212246.9731,-0.0395,0.0201,-0.9746,3.885,-5.031,-0.945
1772935212246.9731,-0.0382,0.0206,-0.9758,3.78,-5.145,-1.05
1772935212246.9731,-0.0404,0.0206,-0.9738,3.789,-4.742,-0.945
1772935212246.9731,-0.0399,0.0234,-0.9767,3.736,-4.865,-1.067
1772935212246.9731,-0.0386,0.0217,-0.9744,3.78,-4.83,-1.085
1772935212246.9731,-0.0396,0.0222,-0.9751,3.964,-4.541,-0.936
1772935212246.9731,-0.0383,0.0214,-0.977,3.964,-4.34,-1.032
1772935212246.9731,-0.0398,0.0226,-0.9787,3.649,-4.226,-1.225
1772935212263.0374,-0.0398,0.0256,-0.9751,3.894,-4.147,-1.006
1772935212263.0374,-0.0382,0.0234,-0.9741,3.789,-4.209,-1.094
1772935212263.0374,-0.0393,0.0245,-0.9779,3.596,-4.147,-1.181
1772935212263.0374,-0.04,0.0255,-0.9764,3.692,-4.497,-0.971
1772935212263.0374,-0.0375,0.0271,-0.979,3.658,-4.34,-1.137
