Time_ms,ax,ay,az
1772931099088.6494,0.0494,-0.6274,-0.7532
1772931099088.6494,0.0502,-0.6268,-0.7509
1772931099088.6494,0.0499,-0.6281,-0.7494
1772931099088.6494,0.0484,-0.6276,-0.7507
1772931099103.9685,0.0504,-0.626,-0.7499
1772931099103.9685,0.0501,-0.6246,-0.7477
1772931099103.9685,0.0482,-0.6242,-0.7482
1772931099103.9685,0.0468,-0.6249,-0.7467
1772931099103.9685,0.0467,-0.6242,-0.749
1772931099103.9685,0.0486,-0.6251,-0.7462
1772931099103.9685,0.0483,-0.627,-0.7444
1772931099103.9685,0.0473,-0.6249,-0.7481
1772931099119.517,0.0473,-0.626,-0.7468
1772931099119.517,0.0489,-0.626,-0.7466
1772931099119.517,0.0495,-0.6278,-0.7491
1772931099119.517,0.0508,-0.6276,-0.7463
1772931099119.517,0.0506,-0.6238,-0.7488
1772931099119.517,0.0494,-0.6221,-0.7501
1772931099119.517,0.0509,-0.6232,-0.7473
1772931099119.517,0.0489,-0.6213,-0.7492
1772931099135.0005,0.0493,-0.6218,-0.7499
1772931099135.0005,0.0476,-0.6239,-0.7491
1772931099135.0005,0.0486,-0.624,-0.751
1772931099135.0005,0.0489,-0.6251,-0.7483
1772931099135.0005,0.0479,-0.6245,-0.7482
1772931099151.0327,0.0515,-0.6263,-0.751
1772931099151.0327,0.0486,-0.6261,-0.749
1772931099151.0327,0.0512,-0.6242,-0.7508
1772931099151.0327,0.0525,-0.6254,-0.7498
1772931099151.0327,0.0532,-0.6231,-0.751
1772931099151.0327,0.0537,-0.6243,-0.7623
1772931099151.0327,0.0507,-0.6275,-0.752
1772931099151.0327,0.0496,-0.626,-0.7506
1772931099166.601,0.0477,-0.6225,-0.7501
1772931099166.601,0.0463,-0.6234,-0.7518
1772931099166.601,0.0484,-0.6243,-0.7512
1772931099166.601,0.0482,-0.6269,-0.7513
1772931099166.601,0.0477,-0.6241,-0.7517
1772931099166.601,0.0465,-0.6272,-0.7525
1772931099166.601,0.0459,-0.626,-0.7512
1772931099166.601,0.0448,-0.628,-0.7513
1772931099182.6523,0.046,-0.6285,-0.7488
1772931099182.6523,0.046,-0.6266,-0.7492
1772931099182.6523,0.0482,-0.6289,-0.752
1772931099182.6523,0.0464,-0.6276,-0.751
1772931099182.6523,0.0453,-0.6277,-0.7513
1772931099182.6523,0.0465,-0.6277,-0.7494
1772931099182.6523,0.0448,-0.6278,-0.7499
1772931099182.6523,0.052,-0.6268,-0.7513
1772931099198.4712,0.0492,-0.6259,-0.7498
1772931099198.4712,0.0465,-0.6268,-0.7523
1772931099198.4712,0.0525,-0.6281,-0.7477
1772931099198.4712,0.0507,-0.6287,-0.7493
1772931099198.4712,0.0492,-0.6279,-0.7479
1772931099198.4712,0.0489,-0.6302,-0.7508
1772931099198.4712,0.0503,-0.6305,-0.7529
1772931099198.4712,0.0499,-0.6282,-0.7513
1772931099214.1267,0.0513,-0.6277,-0.7503
1772931099214.1267,0.0498,-0.6296,-0.7535
1772931099214.1267,0.0509,-0.6305,-0.751
1772931099214.1267,0.0519,-0.6303,-0.7508
1772931099214.1267,0.0503,-0.6332,-0.7505
1772931099214.1267,0.0486,-0.6299,-0.7528
1772931099214.1267,0.0491,-0.633,-0.7523
1772931099214.1267,0.0506,-0.6297,-0.751
1772931099229.2905,0.0516,-0.631,-0.7541
1772931099229.2905,0.0498,-0.6301,-0.7543
1772931099229.2905,0.0491,-0.6293,-0.7512
1772931099229.2905,0.0518,-0.6307,-0.7509
1772931099229.2905,0.0529,-0.6304,-0.751
1772931099245.3665,0.0531,-0.6295,-0.7519
1772931099245.3665,0.0516,-0.6296,-0.7502
1772931099245.3665,0.0527,-0.6277,-0.752
1772931099245.3665,0.0533,-0.6303,-0.7519
1772931099245.3665,0.0532,-0.6305,-0.752
1772931099245.3665,0.0516,-0.6312,-0.7505
1772931099245.3665,0.0499,-0.6301,-0.7513
1772931099245.3665,0.0516,-0.6274,-0.7513
1772931099260.7559,0.0519,-0.6284,-0.7523
1772931099260.7559,0.0531,-0.631,-0.7534
1772931099260.7559,0.0529,-0.6289,-0.7516
1772931099260.7559,0.0537,-0.63,-0.7508
1772931099260.7559,0.0528,-0.63,-0.7512
1772931099260.7559,0.0508,-0.6299,-0.7526
1772931099260.7559,0.0529,-0.6296,-0.7488
1772931099260.7559,0.0527,-0.6282,-0.7497
1772931099275.7703,0.0528,-0.6293,-0.7532
1772931099275.7703,0.0548,-0.6267,-0.7494
1772931099275.7703,0.052,-0.6268,-0.7519
1772931099275.7703,0.0547,-0.6268,-0.7487
1772931099275.7703,0.0533,-0.6273,-0.7499
1772931099275.7703,0.0504,-0.6274,-0.7645
1772931099275.7703,0.053,-0.6278,-0.7481
1772931099275.7703,0.0514,-0.6304,-0.7493
1772931099291.1882,0.0525,-0.6268,-0.75
1772931099291.1882,0.0505,-0.6284,-0.7478
1772931099291.1882,0.0514,-0.6288,-0.7491
1772931099291.1882,0.049,-0.6265,-0.7511
1772931099291.1882,0.0493,-0.6288,-0.7511
1772931099291.1882,0.0501,-0.6279,-0.7519
1772931099306.5408,0.0504,-0.6274,-0.748
1772931099306.5408,0.0511,-0.6295,-0.749
1772931099306.5408,0.0505,-0.6265,-0.7471
1772931099306.5408,0.0484,-0.6298,-0.7498
1772931099306.5408,0.0489,-0.6303,-0.7496
1772931099306.5408,0.0512,-0.6294,-0.7494
1772931099306.5408,0.0505,-0.6284,-0.7491
1772931099306.5408,0.0472,-0.6284,-0.7524
1772931099321.7385,0.0473,-0.6265,-0.7533
1772931099321.7385,0.0469,-0.6293,-0.749
1772931099321.7385,0.0486,-0.6298,-0.7552
1772931099321.7385,0.0468,-0.6293,-0.7529
1772931099321.7385,0.0462,-0.6292,-0.756
1772931099321.7385,0.0456,-0.6273,-0.7534
1772931099321.7385,0.0464,-0.6288,-0.7517
1772931099321.7385,0.046,-0.6292,-0.7542
1772931099337.9607,0.0458,-0.629,-0.7534
1772931099337.9607,0.0462,-0.6302,-0.7527
1772931099337.9607,0.0451,-0.6285,-0.7509
1772931099337.9607,0.0459,-0.6279,-0.7522
1772931099337.9607,0.0474,-0.629,-0.7534
1772931099337.9607,0.0468,-0.6284,-0.753
1772931099337.9607,0.0483,-0.6257,-0.7529
1772931099337.9607,0.0473,-0.6268,-0.7532
1772931099353.4666,0.0493,-0.6267,-0.7531
1772931099353.4666,0.0479,-0.6271,-0.7537
1772931099353.4666,0.0513,-0.6267,-0.7521
1772931099353.4666,0.0486,-0.6276,-0.7507
1772931099353.4666,0.0503,-0.6266,-0.752
1772931099353.4666,0.053,-0.6277,-0.7501
1772931099353.4666,0.0513,-0.6268,-0.7483
1772931099353.4666,0.0512,-0.6267,-0.7474
1772931099369.4001,0.052,-0.6276,-0.7518
1772931099369.4001,0.0536,-0.6263,-0.7502
1772931099369.4001,0.0492,-0.6298,-0.7502
1772931099369.4001,0.0519,-0.6271,-0.7487
1772931099369.4001,0.0505,-0.629,-0.7502
1772931099369.4001,0.0512,-0.6318,-0.7508
1772931099369.4001,0.0508,-0.6284,-0.7513
1772931099369.4001,0.0508,-0.6271,-0.7524
1772931099384.951,0.0468,-0.627,-0.7522
1772931099384.951,0.0493,-0.6265,-0.7506
1772931099384.951,0.0493,-0.6266,-0.7521
1772931099384.951,0.0498,-0.625,-0.7516
1772931099384.951,0.0526,-0.6257,-0.7529
1772931099400.5088,0.0483,-0.627,-0.752
1772931099400.5088,0.0483,-0.6275,-0.7516
1772931099400.5088,0.0498,-0.6282,-0.7519
1772931099400.5088,0.0495,-0.6279,-0.7499
1772931099400.5088,0.049,-0.6289,-0.7518
1772931099400.5088,0.0498,-0.6293,-0.7508
1772931099400.5088,0.0471,-0.6289,-0.7504
1772931099400.5088,0.05,-0.6278,-0.7539
1772931099415.6152,0.0493,-0.6279,-0.754
1772931099415.6152,0.0492,-0.627,-0.7549
1772931099415.6152,0.0533,-0.6289,-0.7495
1772931099415.6152,0.0507,-0.6302,-0.7529
1772931099415.6152,0.0521,-0.6279,-0.7518
1772931099415.6152,0.052,-0.629,-0.7496
1772931099415.6152,0.0508,-0.6296,-0.7511
1772931099415.6152,0.0515,-0.6308,-0.7492
1772931099431.5305,0.0537,-0.6288,-0.7501
1772931099431.5305,0.0523,-0.6307,-0.7488
1772931099431.5305,0.0504,-0.6301,-0.7503
1772931099431.5305,0.054,-0.6328,-0.7486
1772931099431.5305,0.0514,-0.6298,-0.7476
1772931099431.5305,0.0508,-0.6337,-0.7486
1772931099431.5305,0.0507,-0.631,-0.7472
1772931099431.5305,0.0498,-0.6332,-0.7485
1772931099446.8296,0.0526,-0.6318,-0.7482
1772931099446.8296,0.0513,-0.6329,-0.746
1772931099446.8296,0.0523,-0.6337,-0.7476
1772931099446.8296,0.05,-0.6317,-0.7459
1772931099446.8296,0.049,-0.6326,-0.7482
1772931099462.818,0.0491,-0.6344,-0.7457
1772931099462.818,0.0509,-0.635,-0.7465
1772931099462.818,0.0492,-0.6328,-0.7439
1772931099462.818,0.0504,-0.6336,-0.7464
1772931099462.818,0.0518,-0.6335,-0.7441
1772931099462.818,0.05,-0.6353,-0.7441
1772931099462.818,0.0478,-0.6359,-0.7463
1772931099462.818,0.0476,-0.6328,-0.7461
1772931099478.5498,0.0476,-0.6315,-0.7486
1772931099478.5498,0.0499,-0.6335,-0.7449
1772931099478.5498,0.05,-0.6322,-0.7491
1772931099478.5498,0.0473,-0.6316,-0.7472
1772931099478.5498,0.0481,-0.6303,-0.7473
1772931099478.5498,0.0468,-0.6293,-0.746
1772931099478.5498,0.0484,-0.6309,-0.7462
1772931099478.5498,0.0471,-0.6324,-0.7469
1772931099494.512,0.0478,-0.6307,-0.7455
1772931099494.512,0.0467,-0.6331,-0.745
1772931099494.512,0.0467,-0.6312,-0.7437
1772931099494.512,0.0485,-0.6317,-0.744
1772931099494.512,0.0491,-0.6304,-0.7481
1772931099494.512,0.0498,-0.6288,-0.7451
1772931099494.512,0.0503,-0.6295,-0.7487
1772931099494.512,0.05,-0.6299,-0.7467
1772931099510.4878,0.0506,-0.6291,-0.7481
1772931099510.4878,0.0512,-0.6261,-0.7485
1772931099510.4878,0.0498,-0.6278,-0.7512
1772931099510.4878,0.0511,-0.6265,-0.751
1772931099510.4878,0.049,-0.6254,-0.7505
1772931099510.4878,0.0512,-0.6282,-0.7485
1772931099510.4878,0.0504,-0.6285,-0.7487
1772931099510.4878,0.0538,-0.6295,-0.7457
1772931099525.668,0.0506,-0.6275,-0.7451
1772931099525.668,0.051,-0.6284,-0.7456
1772931099525.668,0.0517,-0.6299,-0.7401
1772931099525.668,0.0517,-0.6318,-0.7358
1772931099525.668,0.052,-0.6341,-0.7346
1772931099525.668,0.0551,-0.6339,-0.7359
1772931099525.668,0.0553,-0.6349,-0.7316
1772931099525.668,0.0542,-0.635,-0.7324
1772931099540.5696,0.0507,-0.6353,-0.7284
1772931099540.5696,0.047,-0.6303,-0.7314
1772931099540.5696,0.0393,-0.6265,-0.7326
1772931099540.5696,0.036,-0.626,-0.7395
1772931099540.5696,0.0321,-0.6228,-0.7467
1772931099540.5696,0.0332,-0.6233,-0.7542
1772931099555.6675,0.0329,-0.6269,-0.7567
1772931099555.6675,0.0322,-0.6282,-0.759
1772931099555.6675,0.0412,-0.6288,-0.7653
1772931099555.6675,0.0417,-0.6264,-0.7684
1772931099555.6675,0.0431,-0.6182,-0.7763
1772931099555.6675,0.0419,-0.6146,-0.7853
1772931099555.6675,0.0439,-0.6118,-0.787
1772931099555.6675,0.047,-0.6142,-0.7882
1772931099571.7058,0.0517,-0.6209,-0.7866
1772931099571.7058,0.0549,-0.6221,-0.7877
1772931099571.7058,0.0637,-0.6266,-0.7819
1772931099571.7058,0.0695,-0.6267,-0.774
1772931099571.7058,0.0711,-0.626,-0.7696
1772931099571.7058,0.0675,-0.625,-0.7698
1772931099571.7058,0.0652,-0.6235,-0.7567
1772931099571.7058,0.064,-0.626,-0.7515
1772931099587.5627,0.0636,-0.6271,-0.748
1772931099587.5627,0.0623,-0.6281,-0.7394
1772931099587.5627,0.0605,-0.632,-0.7329
1772931099587.5627,0.0595,-0.6329,-0.7279
1772931099587.5627,0.0559,-0.6343,-0.7224
1772931099587.5627,0.0521,-0.6367,-0.7185
1772931099587.5627,0.0498,-0.6383,-0.7197
1772931099587.5627,0.0472,-0.6431,-0.717
1772931099603.6125,0.044,-0.6463,-0.7112
1772931099603.6125,0.0439,-0.6462,-0.7136
1772931099603.6125,0.0423,-0.6487,-0.7146
1772931099603.6125,0.0401,-0.6447,-0.714
1772931099603.6125,0.0354,-0.6418,-0.7254
1772931099603.6125,0.033,-0.6409,-0.7284
1772931099603.6125,0.0315,-0.6377,-0.733
1772931099603.6125,0.0313,-0.6351,-0.7407
1772931099619.6714,0.0315,-0.6329,-0.7427
1772931099619.6714,0.0315,-0.6327,-0.7507
1772931099619.6714,0.0327,-0.6322,-0.7529
1772931099619.6714,0.0323,-0.6289,-0.7561
1772931099619.6714,0.0343,-0.6283,-0.7597
1772931099619.6714,0.0359,-0.6265,-0.7619
1772931099619.6714,0.0367,-0.6272,-0.7637
1772931099619.6714,0.0391,-0.6257,-0.7676
1772931099634.719,0.0405,-0.6278,-0.7727
1772931099634.719,0.0434,-0.6262,-0.7779
1772931099634.719,0.0447,-0.6262,-0.7778
1772931099634.719,0.05,-0.6265,-0.7775
1772931099634.719,0.054,-0.6276,-0.7759
1772931099649.8252,0.0572,-0.6267,-0.7765
1772931099649.8252,0.062,-0.6279,-0.7722
1772931099649.8252,0.0661,-0.6288,-0.7664
1772931099649.8252,0.0685,-0.6273,-0.7612
1772931099649.8252,0.072,-0.627,-0.7603
1772931099649.8252,0.0716,-0.6265,-0.7546
1772931099649.8252,0.0723,-0.6276,-0.7554
1772931099649.8252,0.0689,-0.6265,-0.7537
1772931099665.5386,0.0647,-0.6283,-0.754
1772931099665.5386,0.0644,-0.63,-0.7524
1772931099665.5386,0.0589,-0.6315,-0.7587
1772931099665.5386,0.0562,-0.6311,-0.7602
1772931099665.5386,0.0518,-0.6357,-0.7621
1772931099665.5386,0.0518,-0.6367,-0.7646
1772931099665.5386,0.0512,-0.6374,-0.7629
1772931099665.5386,0.0511,-0.6379,-0.7634
1772931099680.591,0.0511,-0.6346,-0.7642
1772931099680.591,0.0501,-0.6357,-0.7629
1772931099680.591,0.0507,-0.6349,-0.7566
1772931099680.591,0.0509,-0.6352,-0.757
1772931099680.591,0.0537,-0.636,-0.7541
1772931099680.591,0.0523,-0.632,-0.7515
1772931099680.591,0.0522,-0.6349,-0.7507
1772931099680.591,0.0548,-0.6342,-0.7461
1772931099696.372,0.0512,-0.6346,-0.7446
1772931099696.372,0.0529,-0.6349,-0.7419
1772931099696.372,0.0512,-0.6303,-0.7427
1772931099696.372,0.0512,-0.632,-0.7421
1772931099696.372,0.0495,-0.632,-0.7408
1772931099711.6152,0.0489,-0.6298,-0.7422
1772931099711.6152,0.0508,-0.6281,-0.739
1772931099711.6152,0.0481,-0.6252,-0.7369
1772931099711.6152,0.047,-0.626,-0.7396
1772931099711.6152,0.0445,-0.6244,-0.7387
1772931099711.6152,0.0478,-0.6217,-0.7405
1772931099711.6152,0.0456,-0.6214,-0.7386
1772931099711.6152,0.0461,-0.62,-0.7386
1772931099726.2578,0.0451,-0.6196,-0.7363
1772931099726.2578,0.046,-0.6191,-0.7382
1772931099726.2578,0.0483,-0.6152,-0.7421
1772931099726.2578,0.0459,-0.6146,-0.7443
1772931099726.2578,0.0434,-0.6183,-0.7429
1772931099726.2578,0.0446,-0.6172,-0.7434
1772931099726.2578,0.0439,-0.6181,-0.7464
1772931099726.2578,0.0457,-0.6195,-0.7478
1772931099741.2742,0.0471,-0.6162,-0.7457
1772931099741.2742,0.0454,-0.6185,-0.7438
1772931099741.2742,0.0461,-0.6187,-0.7445
1772931099741.2742,0.0481,-0.6174,-0.7442
1772931099741.2742,0.049,-0.6174,-0.7479
1772931099741.2742,0.0463,-0.6181,-0.7446
1772931099757.3555,0.0472,-0.6181,-0.7454
1772931099757.3555,0.0493,-0.6211,-0.7458
1772931099757.3555,0.0539,-0.6216,-0.7457
1772931099757.3555,0.0512,-0.6205,-0.7451
1772931099757.3555,0.0522,-0.6195,-0.7465
1772931099757.3555,0.0522,-0.6213,-0.7492
1772931099757.3555,0.0495,-0.6214,-0.749
1772931099757.3555,0.0506,-0.6229,-0.7508
1772931099772.3928,0.0487,-0.6231,-0.7522
1772931099772.3928,0.0484,-0.6229,-0.7544
1772931099772.3928,0.0458,-0.6237,-0.7583
1772931099772.3928,0.0452,-0.6212,-0.7643
1772931099772.3928,0.0432,-0.6249,-0.7599
1772931099772.3928,0.0465,-0.6263,-0.7611
1772931099772.3928,0.0533,-0.6304,-0.7549
1772931099772.3928,0.0599,-0.6326,-0.7554
1772931099788.5872,0.0614,-0.6324,-0.7501
1772931099788.5872,0.062,-0.6345,-0.7485
1772931099788.5872,0.0599,-0.6319,-0.7473
1772931099788.5872,0.0587,-0.6312,-0.7495
1772931099788.5872,0.0529,-0.6324,-0.7483
1772931099788.5872,0.0489,-0.6336,-0.7486
1772931099788.5872,0.0477,-0.6334,-0.7496
1772931099788.5872,0.0433,-0.6353,-0.7494
1772931099803.807,0.0443,-0.6381,-0.7504
1772931099803.807,0.0436,-0.6362,-0.7507
1772931099803.807,0.0427,-0.6373,-0.7543
1772931099803.807,0.0428,-0.6363,-0.7526
1772931099803.807,0.0396,-0.6383,-0.7527
1772931099803.807,0.0391,-0.635,-0.7561
1772931099803.807,0.0411,-0.6345,-0.7566
1772931099803.807,0.044,-0.635,-0.7568
1772931099819.3142,0.0444,-0.6359,-0.754
1772931099819.3142,0.0471,-0.6339,-0.754
1772931099819.3142,0.0488,-0.6307,-0.7565
1772931099819.3142,0.0486,-0.6326,-0.7577
1772931099819.3142,0.05,-0.6302,-0.759
1772931099819.3142,0.0484,-0.6325,-0.759
1772931099819.3142,0.0477,-0.6286,-0.7591
1772931099819.3142,0.0478,-0.6308,-0.7599
1772931099834.8843,0.0479,-0.6303,-0.7594
1772931099834.8843,0.0482,-0.631,-0.7597
1772931099834.8843,0.0475,-0.6295,-0.7575
1772931099834.8843,0.0493,-0.6344,-0.7559
1772931099834.8843,0.0502,-0.6342,-0.7538
1772931099850.1208,0.0517,-0.6357,-0.7531
1772931099850.1208,0.0554,-0.6335,-0.7505
1772931099850.1208,0.0559,-0.6332,-0.7527
1772931099850.1208,0.0552,-0.6279,-0.7532
1772931099850.1208,0.0561,-0.6287,-0.7515
1772931099850.1208,0.0581,-0.6274,-0.7527
1772931099850.1208,0.0565,-0.6108,-0.7524
1772931099850.1208,0.0563,-0.6273,-0.7518
1772931099865.2576,0.0555,-0.6273,-0.7523
1772931099865.2576,0.0577,-0.6295,-0.7519
1772931099865.2576,0.0554,-0.6323,-0.7559
1772931099865.2576,0.0567,-0.6316,-0.7538
1772931099865.2576,0.0551,-0.6321,-0.7535
1772931099865.2576,0.0556,-0.6331,-0.7519
1772931099865.2576,0.0521,-0.6341,-0.7535
1772931099865.2576,0.0544,-0.6325,-0.7523
1772931099881.3132,0.0498,-0.633,-0.7524
1772931099881.3132,0.0503,-0.632,-0.7507
1772931099881.3132,0.0487,-0.6301,-0.7502
1772931099881.3132,0.0498,-0.6312,-0.7523
1772931099881.3132,0.0489,-0.6298,-0.7511
1772931099881.3132,0.0515,-0.629,-0.7482
1772931099881.3132,0.0511,-0.6303,-0.7457
1772931099881.3132,0.0529,-0.6271,-0.7481
1772931099896.499,0.0499,-0.628,-0.7471
1772931099896.499,0.0529,-0.6267,-0.7466
1772931099896.499,0.0518,-0.6257,-0.7469
1772931099896.499,0.0525,-0.6238,-0.7476
1772931099896.499,0.0496,-0.6257,-0.7488
1772931099913.04,0.0492,-0.6249,-0.7504
1772931099913.04,0.0483,-0.6269,-0.7499
1772931099913.04,0.0475,-0.6265,-0.7493
1772931099913.04,0.0489,-0.6262,-0.7502
1772931099913.04,0.0483,-0.6248,-0.7477
1772931099913.04,0.0483,-0.6261,-0.7498
1772931099913.04,0.0486,-0.6254,-0.7492
1772931099913.04,0.0483,-0.6239,-0.7482
1772931099928.6272,0.0472,-0.6239,-0.7494
1772931099928.6272,0.0492,-0.6233,-0.7496
1772931099928.6272,0.0487,-0.6224,-0.7458
1772931099928.6272,0.0467,-0.6231,-0.7496
1772931099928.6272,0.0483,-0.6231,-0.751
1772931099928.6272,0.0492,-0.6221,-0.7477
1772931099928.6272,0.0479,-0.6237,-0.7498
1772931099928.6272,0.0484,-0.625,-0.748
1772931099944.2888,0.0485,-0.6257,-0.7494
1772931099944.2888,0.0484,-0.6249,-0.7481
1772931099944.2888,0.05,-0.6273,-0.749
1772931099944.2888,0.0491,-0.6254,-0.7468
1772931099944.2888,0.0478,-0.6276,-0.7505
1772931099944.2888,0.0483,-0.6268,-0.7486
1772931099944.2888,0.0463,-0.6262,-0.7502
1772931099944.2888,0.0477,-0.626,-0.7478
1772931099959.736,0.0452,-0.624,-0.7504
1772931099959.736,0.047,-0.6259,-0.7503
1772931099959.736,0.0472,-0.6271,-0.7499
1772931099959.736,0.0473,-0.6251,-0.7483
1772931099959.736,0.0481,-0.6271,-0.7482
1772931099959.736,0.0495,-0.6254,-0.7524
1772931099959.736,0.0471,-0.627,-0.7507
1772931099959.736,0.0465,-0.6259,-0.7514
1772931099975.3184,0.0448,-0.6257,-0.7499
1772931099975.3184,0.0474,-0.6274,-0.7493
1772931099975.3184,0.0457,-0.6262,-0.7502
1772931099975.3184,0.0453,-0.6258,-0.7512
1772931099975.3184,0.0454,-0.6276,-0.7508
1772931099975.3184,0.0457,-0.6282,-0.7506
1772931099975.3184,0.0463,-0.6292,-0.7487
1772931099975.3184,0.0454,-0.6279,-0.749
1772931099991.3635,0.0473,-0.6298,-0.7511
1772931099991.3635,0.0478,-0.6276,-0.7505
1772931099991.3635,0.0466,-0.631,-0.7499
1772931099991.3635,0.0488,-0.6304,-0.7515
1772931099991.3635,0.0489,-0.6326,-0.747
1772931099991.3635,0.0489,-0.6306,-0.7502
1772931099991.3635,0.0504,-0.6296,-0.7494
1772931099991.3635,0.052,-0.6277,-0.7483
1772931100006.941,0.0501,-0.6294,-0.7475
1772931100006.941,0.0534,-0.6279,-0.7491
1772931100006.941,0.0519,-0.6273,-0.748
1772931100006.941,0.0539,-0.6302,-0.7488
1772931100006.941,0.0533,-0.6293,-0.7493
1772931100006.941,0.0525,-0.6277,-0.7516
1772931100021.9995,0.0526,-0.6303,-0.7501
1772931100021.9995,0.0525,-0.6291,-0.7514
1772931100021.9995,0.052,-0.6306,-0.7498
1772931100021.9995,0.0506,-0.6311,-0.7546
1772931100021.9995,0.0525,-0.632,-0.7515
1772931100021.9995,0.0493,-0.6305,-0.7521
1772931100021.9995,0.0526,-0.6321,-0.7517
1772931100021.9995,0.0497,-0.6301,-0.7535
1772931100037.5361,0.0505,-0.6306,-0.753
1772931100037.5361,0.0507,-0.6315,-0.7492
1772931100037.5361,0.0501,-0.6312,-0.752
1772931100037.5361,0.0512,-0.6291,-0.7547
1772931100037.5361,0.0515,-0.6298,-0.751
1772931100037.5361,0.0485,-0.6309,-0.7526
1772931100037.5361,0.0537,-0.6318,-0.7507
1772931100037.5361,0.0509,-0.6328,-0.7498
1772931100052.569,0.0533,-0.6332,-0.7512
1772931100052.569,0.0524,-0.6312,-0.7502
1772931100052.569,0.0532,-0.6293,-0.7502
1772931100052.569,0.0501,-0.6331,-0.7508
1772931100052.569,0.0519,-0.6321,-0.7513
1772931100052.569,0.0506,-0.6289,-0.7504
1772931100052.569,0.0523,-0.6298,-0.7498
1772931100052.569,0.0513,-0.6292,-0.7512
1772931100068.6077,0.0504,-0.629,-0.7491
1772931100068.6077,0.0512,-0.6286,-0.7481
1772931100068.6077,0.0501,-0.629,-0.7489
1772931100068.6077,0.0502,-0.6314,-0.7519
1772931100068.6077,0.0482,-0.6295,-0.7478
1772931100085.0977,0.0497,-0.6274,-0.7516
1772931100085.0977,0.0508,-0.6282,-0.7507
1772931100085.0977,0.05,-0.6279,-0.7518
1772931100085.0977,0.0504,-0.628,-0.7507
1772931100085.0977,0.0482,-0.6267,-0.751
1772931100085.0977,0.048,-0.6269,-0.7504
1772931100085.0977,0.0472,-0.6289,-0.7488
1772931100085.0977,0.045,-0.6284,-0.7512
1772931100101.1697,0.0485,-0.6278,-0.7509
1772931100101.1697,0.0455,-0.6284,-0.7494
1772931100101.1697,0.0465,-0.6298,-0.7512
1772931100101.1697,0.0463,-0.6266,-0.752
1772931100101.1697,0.0487,-0.6284,-0.7496
1772931100101.1697,0.0491,-0.6263,-0.7512
1772931100101.1697,0.0512,-0.6265,-0.7519
1772931100101.1697,0.0512,-0.6257,-0.7498
1772931100117.2544,0.0509,-0.6252,-0.764
1772931100117.2544,0.0504,-0.6252,-0.7487
1772931100117.2544,0.0503,-0.6265,-0.7498
1772931100117.2544,0.0521,-0.6276,-0.7489
1772931100117.2544,0.049,-0.6274,-0.7506
1772931100117.2544,0.0511,-0.6295,-0.7518
1772931100117.2544,0.0504,-0.6304,-0.7519
1772931100117.2544,0.0501,-0.629,-0.7532
1772931100132.556,0.0472,-0.6287,-0.7512
1772931100132.556,0.0453,-0.63,-0.7529
1772931100132.556,0.0486,-0.6272,-0.7514
1772931100132.556,0.0463,-0.6265,-0.7527
1772931100132.556,0.048,-0.6278,-0.7512
1772931100132.556,0.0476,-0.6261,-0.7515
1772931100132.556,0.0513,-0.6266,-0.7524
1772931100132.556,0.0517,-0.6273,-0.753
1772931100148.7117,0.0517,-0.6262,-0.7523
1772931100148.7117,0.0516,-0.6276,-0.7504
1772931100148.7117,0.0518,-0.6288,-0.751
1772931100148.7117,0.0485,-0.6294,-0.753
1772931100148.7117,0.0486,-0.629,-0.7515
1772931100148.7117,0.0472,-0.6286,-0.7503
1772931100148.7117,0.0466,-0.6271,-0.7521
1772931100148.7117,0.0456,-0.6272,-0.753
1772931100163.7925,0.0474,-0.6281,-0.7524
1772931100163.7925,0.047,-0.6279,-0.7523
1772931100163.7925,0.046,-0.6284,-0.7507
1772931100163.7925,0.048,-0.6285,-0.7523
1772931100163.7925,0.0487,-0.6278,-0.751
1772931100163.7925,0.0478,-0.629,-0.7508
1772931100163.7925,0.0476,-0.6296,-0.7499
1772931100163.7925,0.0479,-0.6295,-0.7489
1772931100179.6292,0.0493,-0.6276,-0.7494
1772931100179.6292,0.05,-0.6292,-0.7498
1772931100179.6292,0.0504,-0.6279,-0.752
1772931100179.6292,0.0508,-0.6282,-0.7488
1772931100179.6292,0.0529,-0.6295,-0.7504
1772931100194.9841,0.0529,-0.6273,-0.7517
1772931100194.9841,0.0533,-0.6268,-0.7503
1772931100194.9841,0.0531,-0.6272,-0.7498
1772931100194.9841,0.0523,-0.629,-0.749
1772931100194.9841,0.0521,-0.6288,-0.7531
1772931100194.9841,0.0529,-0.6281,-0.7514
1772931100194.9841,0.0511,-0.6268,-0.7505
1772931100194.9841,0.0544,-0.6284,-0.7518
1772931100210.6038,0.0553,-0.6267,-0.7513
1772931100210.6038,0.0531,-0.6267,-0.7524
1772931100210.6038,0.0522,-0.624,-0.7523
1772931100210.6038,0.0508,-0.6228,-0.7512
1772931100210.6038,0.0521,-0.626,-0.7512
1772931100210.6038,0.0536,-0.6276,-0.7529
1772931100210.6038,0.0551,-0.6282,-0.7519
1772931100210.6038,0.0524,-0.6291,-0.7513
1772931100226.6042,0.0492,-0.6289,-0.7526
1772931100226.6042,0.0494,-0.6301,-0.7516
1772931100226.6042,0.0489,-0.6323,-0.7507
1772931100226.6042,0.0485,-0.6309,-0.7494
1772931100226.6042,0.0501,-0.6317,-0.7519
1772931100226.6042,0.0483,-0.6307,-0.753
